Torad 40 Ton Compressor Load Stand
J Singleton
Measured on:
Thursday, December 6, 2018
5:24:06 PM


Test Comments:

Measurements:
Psuc,Tsuc,Pdis,Tdis,Msuc,Mdis,Speed,Pamb,Poil,Moil,Tsuc2,Psuc2,Tdis2,Pdis2,T04,P04,T05,P05,M03,M04,T07,P07,Poil2,Moil2,Power,eta_is,Q_dot,eta_vol,DT_sup,DT_sub,Pressure Ratio,Tamb,Twi,Twe,Bypass Position,Water Pump Speed,MG,SG,ML,SL
psia,F,psia,F,lbm/min,lbm/min,rpm,psia,psia,lbm/min,F,psia,F,psia,F,psia,F,F,lb/min,lb/min,F,psia,psia,lbm/min,kW,,Btu/h,,F,F,,F,F,F,,Hz,,,,
55.283874,75.614815,160.777847,162.893469,61.340608,56.929964,59.170151,12.789023,158.018587,1.271988,75.877129,55.902700,161.459910,160.081337,158.655268,158.815895,70.816039,158.330109,0.001971,-1.744665,32.000000,-237.218054,158.902492,0.380916,15.181138,0.686905,278173.431086,0.921910,30.115434,37.997737,2.908813,69.686284,57.492836,96.786302,28.000000,55.048155,64.000000,40.355110,17.458055,11.103166
55.291874,75.616625,160.825953,162.887803,61.371795,56.937646,59.195241,12.789000,158.025286,1.259958,75.877681,55.909948,161.453719,160.086841,158.649238,158.822783,70.814928,158.335938,0.001974,-1.745811,32.000000,-237.218049,158.891201,0.377478,15.179640,0.686817,278214.270685,0.922192,30.108536,38.003169,2.908604,69.687409,57.489163,96.787365,28.000000,55.057754,64.000000,40.320683,17.458055,11.104301
55.297707,75.617655,160.837969,162.884238,61.367515,56.937777,59.171978,12.789267,158.027622,1.259906,75.878251,55.914187,161.450141,160.090330,158.645615,158.828250,70.814063,158.339728,0.001994,-1.746368,32.000000,-237.217795,158.893741,0.377787,15.178902,0.686765,278273.859190,0.922404,30.102028,38.007554,2.908223,69.688448,57.487030,96.788159,28.000000,55.076808,64.000000,40.299092,17.458055,11.105042
55.304739,75.618967,160.834161,162.879011,61.296634,56.937531,59.174058,12.788744,158.032599,1.260013,75.879173,55.917808,161.445037,160.094745,158.641131,158.833833,70.813384,158.343499,0.001977,-1.746356,32.000000,-237.218290,158.899769,0.377699,15.177185,0.687012,278311.786790,0.921995,30.096193,38.011181,2.908672,69.690131,57.484526,96.790727,28.000000,55.059470,64.000000,40.265181,17.458055,11.106122
55.310680,75.620146,160.825624,162.874137,61.293625,56.937565,59.196733,12.788015,158.038040,1.260155,75.879805,55.921918,161.439647,160.098199,158.635313,158.841020,70.812566,158.347328,0.001972,-1.746350,32.000000,-237.218987,158.904673,0.377639,15.177453,0.687020,278312.410190,0.922255,30.091651,38.013681,2.908583,69.691693,57.481401,96.793686,28.000000,55.058748,64.000000,40.231511,17.458055,11.107168
55.315757,75.621251,160.839955,162.869140,61.360934,56.937568,59.193097,12.788140,158.043960,1.260026,75.880393,55.924385,161.434239,160.106014,158.629379,158.849891,70.811097,158.352931,0.001977,-1.746347,32.000000,-237.218846,158.909121,0.377727,15.180802,0.686985,278311.065667,0.922093,30.086243,38.015987,2.908144,69.693215,57.478287,96.796873,28.000000,55.060444,64.000000,40.200489,17.458055,11.108209
55.319057,75.622047,160.837256,162.865998,61.377335,56.937575,59.187983,12.788971,158.049852,1.260158,75.881208,55.928032,161.431183,160.111121,158.626177,158.857333,70.810655,158.358813,0.001998,-1.746344,32.000000,-237.218008,158.916055,0.377618,15.183706,0.686861,278311.296904,0.921635,30.081746,38.018457,2.907678,69.695459,57.477510,96.799793,28.000000,55.068653,64.000000,40.177999,17.458055,11.108899
55.322545,75.623259,160.852162,162.861731,61.417474,56.937578,59.199101,12.789302,158.058791,1.260036,75.880863,55.934549,161.425778,160.118886,158.619315,158.865440,70.809265,158.367445,0.002001,-1.746326,32.000000,-237.217680,158.923443,0.377808,15.185205,0.686706,278312.379599,0.921601,30.078000,38.022344,2.907670,69.697573,57.475163,96.803443,28.000000,55.057736,64.000000,40.147426,17.458055,11.109961
55.325092,75.624135,160.887751,162.858023,61.382092,56.937507,59.171635,12.788258,158.072527,1.176583,75.881012,55.936198,161.420924,160.127446,158.613888,158.872970,70.808310,158.376004,0.001998,-1.744900,32.000000,-237.218693,158.966533,0.348099,15.180943,0.686518,278312.927314,0.921622,30.075645,38.025324,2.907448,69.699330,57.473293,96.807313,28.000000,55.074030,64.000000,40.115784,17.458055,11.110989
55.327421,75.624890,160.917191,162.854847,61.339181,56.937554,59.168115,12.787805,158.082053,1.002679,75.881750,55.939041,161.416419,160.136508,158.608968,158.882534,70.808141,158.383813,0.001996,-1.744900,32.000000,-237.219048,158.982256,0.296325,15.182924,0.686470,278314.117144,0.921388,30.073525,38.030438,2.907534,69.701614,57.472622,96.811746,28.000000,55.080625,64.000000,40.087049,17.458055,11.111980
