Torad 40 Ton Compressor Load Stand
J Singleton
Measured on:
Monday, November 5, 2018
4:19:07 PM


Test Comments:

Measurements:
Psuc,Tsuc,Pdis,Tdis,Msuc,Mdis,Speed,Pamb,Poil,Moil,Tsuc2,Psuc2,Tdis2,Pdis2,T04,P04,T05,P05,M03,M04,T07,P07,Poil2,Moil2,Power,eta_is,Q_dot,eta_vol,DT_sup,DT_sub,Pressure Ratio
bar,C,bar,C,kg/s,kg/s,rpm,bar,bar,kg/s,C,bar,C,bar,C,bar,C,C,kg/s,kg/s,C,bar,bar,kg/s,kW,,kW,,C,C,
3.783191,30.237288,11.790867,81.040250,0.404314,0.414963,59.110638,0.880843,11.673727,0.011775,30.582746,3.820256,80.048560,11.805898,77.980373,11.709655,20.699045,11.662414,0.000014,0.000100,0.000000,-16.356540,11.705212,0.003774,15.891743,0.694078,81.506361,0.921881,22.945631,24.511961,3.116205
3.783224,30.240271,11.790387,81.043080,0.404435,0.414963,59.159192,0.880830,11.673613,0.011775,30.585446,3.820267,80.051186,11.805693,77.982081,11.709426,20.699630,11.662189,0.000014,0.000100,0.000000,-16.356558,11.705077,0.003776,15.875666,0.694349,81.506872,7.013145,22.947530,24.511107,3.115944
3.783150,30.242219,11.792939,81.044838,0.404580,0.414963,59.130007,0.880764,11.673462,0.011775,30.587200,3.820217,80.053020,11.805321,77.983618,11.709196,20.700004,11.661988,0.000014,0.000100,0.000000,-16.356622,11.704975,0.003774,15.879036,0.694273,81.507535,0.922079,22.950263,24.510403,3.116646
3.782990,30.245075,11.795092,81.047490,0.404610,0.414963,59.135843,0.880759,11.673524,0.010936,30.589600,3.820103,80.055959,11.805114,77.986153,11.709098,20.700592,11.661827,0.000014,0.000100,0.000000,-16.356620,11.706508,0.003460,15.880972,0.694953,81.508265,0.921325,22.952989,24.509074,3.116491
3.782764,30.247700,11.796745,81.050358,0.404617,0.414962,59.136410,0.880763,11.673413,0.009588,30.592381,3.819877,80.058759,11.804921,77.988649,11.709057,20.701209,11.661607,0.000014,0.000100,0.000000,-16.356612,11.706915,0.003052,15.870938,0.694961,81.508819,0.921807,22.955511,24.508034,3.117227
3.782501,30.250080,11.795034,81.053945,0.404422,0.414961,59.132230,0.880766,11.673123,0.009588,30.594594,3.819752,80.061433,11.804721,77.990939,11.708886,20.701675,11.661312,0.000014,0.000101,0.000000,-16.356610,11.706729,0.003053,15.865336,0.695029,81.509674,0.921770,22.959613,24.506916,3.117929
3.782407,30.251699,11.795064,81.056629,0.404606,0.414961,59.125951,0.880740,11.672926,0.009587,30.596174,3.819635,80.063353,11.804624,77.992541,11.708897,20.702109,11.661200,0.000014,0.000100,0.000000,-16.356635,11.706615,0.003055,15.873394,0.695596,81.510451,0.921830,22.963987,24.505569,3.118552
3.782482,30.254275,11.796045,81.060562,0.404637,0.414960,59.116036,0.880770,11.672449,0.010552,30.598511,3.819612,80.066776,11.804469,77.995153,11.708791,20.702683,11.661094,0.000014,0.000101,0.000000,-16.356599,11.704664,0.003412,15.869355,0.695815,81.511201,0.921972,22.968400,24.504126,3.118316
3.782794,30.256989,11.798844,81.064056,0.404383,0.414959,59.128996,0.880834,11.672695,0.010944,30.600854,3.819799,80.070044,11.804505,77.997213,11.708784,20.703055,11.661151,0.000014,0.000100,0.000000,-16.356531,11.706424,0.003456,15.867766,0.695482,81.511643,0.922101,22.970746,24.503323,3.118401
3.782593,30.259902,11.798098,81.066665,0.404688,0.414959,59.116052,0.880865,11.672588,0.009609,30.603549,3.819695,80.072784,11.804560,78.000582,11.708714,20.702967,11.661131,0.000014,0.000100,0.000000,-16.356504,11.705924,0.003055,15.873919,0.695705,81.511925,0.922243,22.972743,24.502399,3.118599
3.782503,30.262472,11.797775,81.069629,0.404563,0.414958,59.146139,0.880857,11.672400,0.009609,30.606248,3.819563,80.075693,11.804506,78.004174,11.708499,20.703521,11.660974,0.000014,0.000100,0.000000,-16.356509,11.705702,0.003055,15.881510,0.695871,81.512192,0.921967,22.973042,24.502214,3.119082
3.782435,30.264183,11.794750,81.071561,0.404623,0.414957,59.129410,0.880847,11.672262,0.009609,30.608028,3.819447,80.077705,11.804396,78.006466,11.708516,20.704014,11.660926,0.000014,0.000100,0.000000,-16.356519,11.705670,0.003055,15.870308,0.695608,81.513674,0.922235,22.977511,24.502238,3.119050
3.782351,30.266815,11.792866,81.074446,0.404586,0.414957,59.138271,0.880795,11.671988,0.009609,30.610495,3.819298,80.080551,11.804184,78.009662,11.708400,20.704271,11.660638,0.000014,0.000100,0.000000,-16.356569,11.705500,0.003054,15.876923,0.695281,81.514248,0.921798,22.980776,24.501164,3.119039
3.782265,30.269543,11.792398,81.077212,0.404205,0.414957,7.836308,0.880785,11.671858,0.009608,30.613057,3.819152,80.083583,11.804149,78.014198,11.708497,20.704948,11.660610,0.000014,0.000100,0.000000,-16.356576,11.705464,0.003054,15.886023,0.695631,81.514582,0.922082,22.983019,24.500512,3.118296
3.782217,30.272281,11.793287,81.080139,0.404144,0.414957,59.166155,0.880758,11.671584,0.009712,30.615611,3.819247,80.086566,11.804023,78.018451,11.708597,20.705094,11.660440,0.000014,0.000100,0.000000,-16.356603,11.705454,0.003096,15.873768,0.695265,81.515391,0.921976,22.986300,24.499300,3.117867
3.782354,30.274121,11.793899,81.082210,0.403893,0.414958,59.138720,0.880841,11.671634,0.009625,30.617338,3.819450,80.088385,11.804099,78.021307,11.708772,20.705278,11.660556,0.000014,0.000100,0.000000,-16.356515,11.705688,0.003052,15.868809,0.694871,81.516227,6.958138,22.989692,24.498531,3.117814
3.782427,30.276841,11.792344,81.085257,0.403403,0.414957,59.162304,0.880838,11.671577,0.009621,30.619738,3.819420,80.091154,11.804098,78.025223,11.708805,20.705603,11.660648,0.000014,0.000100,0.000000,-16.356518,11.705708,0.003052,15.878832,0.695467,81.517291,0.921600,22.992803,24.497822,3.118088
3.782586,30.279520,11.793317,81.088156,0.403588,0.414958,59.138365,0.880883,11.671545,0.009620,30.622076,3.819485,80.093851,11.804273,78.028830,11.708808,20.705822,11.660774,0.000014,0.000100,0.000000,-16.356474,11.705675,0.003052,15.885571,0.695699,81.517810,0.921999,22.993578,24.498022,3.118137
3.782632,30.282312,11.790984,81.090780,0.403490,0.414958,59.143477,0.880874,11.671563,0.009620,30.624518,3.819436,80.096476,11.804207,78.033079,11.708718,20.705715,11.660803,0.000014,0.000100,0.000000,-16.356483,11.705606,0.003052,15.871338,0.695169,81.518398,0.921622,22.995735,24.498001,3.117666
3.782709,30.284223,11.791437,81.092538,0.403581,0.414958,59.142448,0.880921,11.671621,0.009620,30.626279,3.819564,80.098623,11.804175,78.035887,11.708750,20.705934,11.660901,0.000014,0.000100,0.000000,-16.356432,11.705743,0.003052,15.870996,0.694907,81.519241,0.921965,22.997183,24.498199,3.117792
3.782770,30.286970,11.796269,81.095228,0.403705,0.414958,59.119353,0.880862,11.671929,0.009600,30.628625,3.819472,80.101442,11.804102,78.039432,11.708886,20.705818,11.661052,0.000014,0.000100,0.000000,-16.356493,11.706668,0.003020,15.881475,0.695407,81.520439,0.921885,22.999615,24.498403,3.117137
3.782584,30.289694,11.798539,81.097815,0.403803,0.414958,59.146581,0.880841,11.672068,0.008570,30.631283,3.819313,80.104214,11.804138,78.043074,11.708972,20.705658,11.661246,0.000014,0.000100,0.000000,-16.356519,11.707430,0.002668,15.885970,0.695440,81.521007,0.921888,23.000930,24.498509,3.117194
3.782221,30.292147,11.798425,81.100930,0.403741,0.414959,59.139344,0.880800,11.672326,0.006403,30.633623,3.818889,80.106941,11.804088,78.047054,11.709007,20.705564,11.661401,0.000014,0.000100,0.000000,-16.356561,11.708384,0.001961,15.873356,0.695235,81.521975,0.922243,23.003208,24.499125,3.118421
3.782075,30.293694,11.798007,81.103487,0.403563,0.414960,59.144508,0.880819,11.672410,0.006368,30.635099,3.818792,80.108918,11.804140,78.049338,11.709031,20.705538,11.661375,0.000014,0.000100,0.000000,-16.356534,11.708294,0.001961,15.879035,0.695199,81.523350,0.921880,23.007373,24.499927,3.119174
3.782010,30.296029,11.796586,81.107873,0.403655,0.414959,59.131820,0.880784,11.672328,0.006368,30.637456,3.818605,80.112215,11.804161,78.052851,11.708966,20.705509,11.661355,0.000014,0.000100,0.000000,-16.356571,11.708148,0.001957,15.891174,0.695823,81.524967,0.922101,23.012638,24.500531,3.119443
3.782056,30.298651,11.796776,81.112347,0.403624,0.414960,59.164874,0.880799,11.672355,0.006368,30.639953,3.818683,80.115470,11.804426,78.056027,11.708867,20.705398,11.661303,0.000014,0.000100,0.000000,-16.356561,11.708142,0.001960,15.889234,0.695581,81.525877,0.922067,23.015316,24.500472,3.119454
3.782134,30.301298,11.795950,81.116690,0.403471,0.414962,59.158567,0.880839,11.672311,0.006480,30.642635,3.818840,80.118992,11.804491,78.059740,11.708895,20.705690,11.661306,0.000014,0.000100,0.000000,-16.356524,11.707276,0.002028,15.886401,0.694996,81.526697,0.922290,23.018156,24.500434,3.119132
3.782309,30.303039,11.795322,81.119415,0.403469,0.414962,59.128968,0.880852,11.672057,0.008356,30.644819,3.819152,80.121243,11.804518,78.062806,11.708872,20.706302,11.661223,0.000014,0.000101,0.000000,-16.356510,11.706299,0.002626,15.881321,0.695095,81.527869,0.921775,23.020420,24.500374,3.119144
3.782545,30.305850,11.798318,81.122561,0.403593,0.414962,59.143310,0.880939,11.672175,0.008575,30.647782,3.819342,80.124749,11.804642,78.067826,11.708975,20.706934,11.661227,0.000014,0.000101,0.000000,-16.356425,11.706420,0.002674,15.880290,0.695172,81.528891,0.921866,23.022466,24.500093,3.118861
3.782715,30.308657,11.801005,81.125003,0.403666,0.414962,59.135540,0.880948,11.672188,0.008576,30.650709,3.819399,80.128074,11.804600,78.072255,11.708859,20.707658,11.661305,0.000014,0.000101,0.000000,-16.356414,11.706542,0.002673,15.890535,0.695330,81.529082,0.922289,23.022849,24.499206,3.118551
3.782730,30.311330,11.796171,81.127148,0.403542,0.414964,59.152115,0.880913,11.672194,0.008576,30.653825,3.819381,80.131227,11.804579,78.076240,11.708736,20.708273,11.661404,0.000014,0.000101,0.000000,-16.356443,11.706552,0.002675,15.879610,0.695504,81.529532,0.922014,23.023831,24.498585,3.119148
3.782803,30.313064,11.793591,81.128463,0.403371,0.414965,59.138674,0.880935,11.672226,0.008575,30.655745,3.819245,80.132940,11.804637,78.079107,11.708689,20.708553,11.661451,0.000014,0.000101,0.000000,-16.356427,11.706613,0.002675,15.881805,0.695174,81.530133,0.922102,23.025322,24.498122,3.119718
3.782779,30.315671,11.798419,81.130554,0.403911,0.414965,59.132229,0.880950,11.672289,0.008575,30.658653,3.819124,80.135226,11.804699,78.082880,11.708548,20.709257,11.661529,0.000014,0.000101,0.000000,-16.356413,11.706750,0.002675,15.883516,0.695402,81.531110,0.921854,23.027878,24.497833,3.118428
3.782776,30.318411,11.796585,81.133176,0.403784,0.414966,59.138575,0.880946,11.672257,0.008575,30.661547,3.819085,80.137275,11.804611,78.086613,11.708526,20.709490,11.661566,0.000014,0.000101,0.000000,-16.356417,11.706816,0.002676,15.894089,0.695171,81.531682,0.922054,23.029048,24.497709,3.117686
3.782841,30.321120,11.800742,81.135897,0.404246,0.414967,59.137774,0.880961,11.672276,0.008575,30.664529,3.818957,80.139478,11.804576,78.089753,11.708584,20.710034,11.661582,0.000014,0.000101,0.000000,-16.356404,11.706825,0.002675,15.886635,0.695357,81.532367,0.922171,23.031838,24.497263,3.118982
3.782956,30.323773,11.801752,81.138604,0.404404,0.414968,59.168658,0.880984,11.672350,0.008575,30.667139,3.818937,80.141307,11.804514,78.092320,11.708686,20.710490,11.661779,0.000014,0.000101,0.000000,-16.356382,11.706943,0.002676,15.885126,0.694807,81.533459,0.922086,23.034600,24.497152,3.118499
3.783069,30.325528,11.802511,81.140430,0.404624,0.414969,59.134624,0.880998,11.672057,0.009629,30.668845,3.819084,80.142579,11.804523,78.094504,11.708788,20.710760,11.661832,0.000014,0.000101,0.000000,-16.356373,11.705044,0.003070,15.883864,0.695353,81.534207,0.922094,23.036808,24.496660,3.119545
3.783458,30.328242,11.807462,81.143047,0.404668,0.414969,59.112311,0.881062,11.672283,0.010752,30.671743,3.819472,80.144886,11.804697,78.098495,11.709231,20.711067,11.662191,0.000014,0.000101,0.000000,-16.356308,11.705421,0.003393,15.899142,0.695461,81.535068,0.921595,23.038572,24.496857,3.119717
3.783645,30.331292,11.805204,81.145198,0.404577,0.414970,59.156722,0.881073,11.672493,0.010753,30.675032,3.819644,80.147034,11.805047,78.101635,11.709590,20.711524,11.662593,0.000014,0.000101,0.000000,-16.356296,11.705712,0.003395,15.902690,0.695540,81.535722,0.922105,23.039453,24.496762,3.119825
3.783865,30.334280,11.806940,81.147008,0.404510,0.414970,59.109154,0.881066,11.672680,0.010753,30.678268,3.819876,80.148878,11.805200,78.104850,11.709843,20.712069,11.662850,0.000014,0.000101,0.000000,-16.356305,11.706054,0.003394,15.892938,0.695068,81.536153,0.922361,23.039149,24.497642,3.120812
3.783900,30.336261,11.806993,81.148265,0.404326,0.414971,59.133515,0.881069,11.672673,0.010753,30.680265,3.819973,80.149777,11.805302,78.107062,11.709941,20.712315,11.662985,0.000014,0.000101,0.000000,-16.356299,11.706182,0.003394,15.895468,0.694770,81.537092,0.921634,23.040750,24.498518,3.120061
3.784062,30.339170,11.803887,81.150258,0.404471,0.414972,59.162250,0.881083,11.672845,0.010753,30.683325,3.820112,80.151620,11.805455,78.110447,11.710088,20.712746,11.663110,0.000014,0.000101,0.000000,-16.356291,11.706084,0.003396,15.907730,0.695263,81.537783,0.922330,23.042042,24.498823,3.120339
3.784179,30.342045,11.806399,81.152292,0.404480,0.414973,59.132335,0.881064,11.672752,0.010912,30.686379,3.820367,80.153316,11.805450,78.113354,11.710178,20.713236,11.663028,0.000014,0.000101,0.000000,-16.356312,11.705212,0.003481,15.896850,0.695156,81.538588,0.921951,23.043744,24.499022,3.120323
3.784532,30.344940,11.806661,81.154325,0.404425,0.414974,59.117991,0.881065,11.672736,0.012885,30.689547,3.820817,80.154486,11.805379,78.115909,11.710156,20.713587,11.663077,0.000014,0.000101,0.000000,-16.356312,11.705327,0.004074,15.893444,0.694434,81.539427,0.921473,23.045403,24.499004,3.119370
3.784365,30.346978,11.804217,81.155404,0.404400,0.414975,59.135178,0.880969,11.672602,0.011862,30.691731,3.820742,80.155242,11.805178,78.117651,11.710070,20.713800,11.662942,0.000014,0.000101,0.000000,-16.356409,11.705399,0.003756,15.900716,0.695034,81.540296,0.921923,23.047372,24.498243,3.119937
3.784385,30.349890,11.801044,81.156855,0.403975,0.414976,59.119634,0.880963,11.672515,0.011831,30.694675,3.820813,80.156379,11.805148,78.119821,11.710183,20.714315,11.662992,0.000014,0.000101,0.000000,-16.356412,11.705403,0.003758,15.898324,0.695138,81.541103,0.922067,23.047531,24.498056,3.119715
3.784341,30.352596,11.800946,81.158487,0.403923,0.414977,59.137799,0.880983,11.672462,0.011831,30.697693,3.820905,80.157443,11.805039,78.121987,11.710232,20.714884,11.662960,0.000014,0.000101,0.000000,-16.356391,11.705470,0.003757,15.888408,0.694736,81.542148,0.921854,23.050867,24.497395,3.119207
3.784451,30.355311,11.803411,81.160552,0.404259,0.414978,59.135780,0.881020,11.672416,0.011830,30.700711,3.821056,80.158473,11.804900,78.123695,11.710232,20.715346,11.662940,0.000014,0.000101,0.000000,-16.356352,11.705383,0.003757,15.898285,0.694679,81.543024,0.922104,23.053621,24.497046,3.118352
3.784452,30.357225,11.804760,81.162085,0.404377,0.414978,59.137735,0.881069,11.672426,0.011831,30.702672,3.821261,80.159419,11.804997,78.125058,11.710270,20.715518,11.663004,0.000014,0.000101,0.000000,-16.356306,11.705317,0.003759,15.900436,0.695123,81.543987,0.921846,23.056669,24.496372,3.118362
3.784541,30.360048,11.809263,81.164496,0.404808,0.414979,59.130845,0.881063,11.672289,0.011830,30.705454,3.821252,80.160507,11.804965,78.126493,11.710250,20.715622,11.663034,0.000014,0.000101,0.000000,-16.356311,11.705212,0.003757,15.888862,0.694817,81.544907,0.921862,23.058529,24.495843,3.118923
3.784597,30.362883,11.810582,81.166813,0.405241,0.414979,59.126049,0.881075,11.672383,0.011751,30.708597,3.821393,80.161659,11.805061,78.127591,11.710117,20.715594,11.663129,0.000014,0.000101,0.000000,-16.356297,11.706007,0.003701,15.885522,0.694793,81.545533,0.921839,23.060437,24.495883,3.119279
3.784288,30.365694,11.811003,81.169002,0.405646,0.414979,59.133057,0.881004,11.672352,0.009839,30.711215,3.820923,80.162716,11.804994,78.128888,11.710082,20.715779,11.663034,0.000014,0.000102,0.000000,-16.356372,11.706102,0.003132,15.896393,0.695537,81.546723,0.921937,23.062575,24.495876,3.120395
3.784320,30.367449,11.811495,81.170792,0.405804,0.414979,59.142978,0.881003,11.671904,0.011815,30.713183,3.821122,80.163695,11.804837,78.130084,11.710010,20.715923,11.662847,0.000014,0.000101,0.000000,-16.356371,11.704089,0.003811,15.898957,0.695750,81.547701,0.922008,23.064971,24.496219,3.120697
3.784544,30.370246,11.811354,81.173596,0.405557,0.414979,59.131012,0.880971,11.671981,0.012915,30.716354,3.821273,80.164887,11.804686,78.132022,11.709922,20.715599,11.662764,0.000014,0.000101,0.000000,-16.356401,11.703890,0.004127,15.889016,0.695356,81.548851,0.921990,23.070179,24.495722,3.121064
3.784533,30.373340,11.812188,81.175517,0.405256,0.414979,59.137691,0.880891,11.671772,0.012916,30.719731,3.821377,80.166337,11.804587,78.133502,11.709781,20.716093,11.662420,0.000014,0.000102,0.000000,-16.356486,11.703777,0.004127,15.890400,0.695275,81.549433,0.921835,23.071683,24.494959,3.121167
3.784472,30.376223,11.810403,81.177202,0.405229,0.414979,59.115037,0.880785,11.671445,0.012916,30.723014,3.821293,80.168135,11.804244,78.135411,11.709513,20.716164,11.662060,0.000014,0.000102,0.000000,-16.356599,11.703523,0.004129,15.896478,0.695665,81.550450,0.921973,23.072743,24.495009,3.120945
3.784564,30.378143,11.807985,81.178327,0.405052,0.414979,59.131511,0.880818,11.671354,0.012916,30.725069,3.821242,80.169145,11.804130,78.136628,11.709393,20.716141,11.662014,0.000014,0.000101,0.000000,-16.356564,11.703549,0.004127,15.902500,0.695664,81.551522,0.921886,23.075925,24.493376,3.121175
3.784533,30.380975,11.801180,81.180106,0.404706,0.414978,59.185090,0.880799,11.671478,0.011915,30.727830,3.821018,80.170644,11.804114,78.138355,11.709242,20.716503,11.661861,0.000014,0.000102,0.000000,-16.356575,11.705376,0.003754,15.898603,0.695322,81.552464,0.922266,23.079283,24.492112,3.120754
3.784196,30.383712,11.806363,81.182167,0.404701,0.414978,59.136621,0.880794,11.671292,0.010709,30.730636,3.820772,80.172368,11.803975,78.139652,11.709113,20.716782,11.661726,0.000014,0.000102,0.000000,-16.356583,11.705102,0.003411,15.903972,0.694918,81.553163,0.921993,23.080488,24.491984,3.120038
3.784039,30.386295,11.805808,81.184957,0.404814,0.414977,59.157091,0.880785,11.671130,0.010709,30.733764,3.820717,80.174172,11.803730,78.141164,11.709056,20.717256,11.661676,0.000014,0.000102,0.000000,-16.356601,11.704948,0.003410,15.902821,0.694751,81.553762,0.921174,23.083559,24.491115,3.118266
3.784067,30.389085,11.809193,81.188077,0.404532,0.414978,59.112766,0.880826,11.670964,0.010709,30.737021,3.820764,80.176261,11.803607,78.142458,11.709052,20.717678,11.661589,0.000014,0.000102,0.000000,-16.356556,11.704899,0.003412,15.898055,0.694858,81.555095,0.922030,23.088909,24.490392,3.119913
3.784176,30.391017,11.811053,81.190172,0.404508,0.414977,59.132272,0.880858,11.670574,0.011855,30.738853,3.820910,80.177679,11.803528,78.143064,11.709144,20.717846,11.661584,0.000014,0.000102,0.000000,-16.356527,11.702983,0.003839,15.890258,0.694917,81.555908,0.921762,23.092703,24.489749,3.119896
3.784405,30.394019,11.813273,81.192838,0.404725,0.414976,59.113677,0.880877,11.670431,0.012890,30.741910,3.821191,80.180323,11.803395,78.144648,11.709232,20.718369,11.661593,0.000014,0.000102,0.000000,-16.356506,11.702917,0.004139,15.896613,0.695309,81.556713,0.922457,23.095278,24.489039,3.120767
3.784333,30.397202,11.813581,81.194888,0.404819,0.414975,59.130597,0.880815,11.670771,0.010902,30.744615,3.821029,80.183036,11.803380,78.146207,11.709290,20.718388,11.661622,0.000014,0.000101,0.000000,-16.356569,11.704784,0.003472,15.901847,0.695732,81.557064,0.922130,23.096368,24.488857,3.121169
3.784154,30.400017,11.813844,81.197364,0.404734,0.414975,59.132002,0.880780,11.670768,0.010683,30.747231,3.820997,80.185407,11.803275,78.148249,11.709336,20.718053,11.661753,0.000014,0.000101,0.000000,-16.356597,11.704655,0.003425,15.890733,0.695536,81.557401,0.922369,23.097594,24.488362,3.121567
3.784084,30.401771,11.814739,81.199476,0.404671,0.414975,59.127125,0.880791,11.670700,0.010683,30.748886,3.821059,80.186986,11.803353,78.149675,11.709399,20.717966,11.661636,0.000014,0.000101,0.000000,-16.356588,11.704559,0.003425,15.893427,0.695340,81.558502,0.922135,23.101333,24.488438,3.121707
3.784026,30.404562,11.816592,81.202951,0.404918,0.414973,59.133512,0.880791,11.670548,0.010683,30.751558,3.820952,80.189464,11.803248,78.151314,11.709356,20.717721,11.661506,0.000014,0.000102,0.000000,-16.356589,11.704447,0.003424,15.889707,0.695881,81.560044,0.922173,23.105537,24.489209,3.121925
3.783883,30.407445,11.820564,81.206618,0.405067,0.414973,59.109220,0.880691,11.670371,0.010682,30.753917,3.820878,80.192752,11.803108,78.153157,11.709328,20.717850,11.661326,0.000014,0.000102,0.000000,-16.356686,11.704152,0.003425,15.897927,0.695827,81.560746,0.922274,23.107831,24.488908,3.122219
3.783830,30.410251,11.815379,81.209927,0.404700,0.414973,59.136916,0.880664,11.670171,0.010682,30.756685,3.820930,80.196375,11.803065,78.155539,11.709358,20.718100,11.661150,0.000014,0.000102,0.000000,-16.356709,11.703959,0.003424,15.891017,0.696105,81.561835,0.922198,23.111075,24.488723,3.122757
3.783786,30.412076,11.817959,81.211944,0.404790,0.414972,59.128186,0.880626,11.670145,0.010682,30.758497,3.820912,80.198571,11.802999,78.157372,11.709346,20.717952,11.661045,0.000014,0.000102,0.000000,-16.356749,11.703840,0.003424,15.883273,0.695993,81.562883,0.922626,23.115067,24.487999,3.123925
3.783911,30.414765,11.819613,81.214735,0.404789,0.414972,59.162249,0.880703,11.670240,0.010682,30.760757,3.821081,80.202005,11.803157,78.160962,11.709422,20.718132,11.660989,0.000014,0.000101,0.000000,-16.356672,11.704001,0.003424,15.886555,0.696044,81.563806,0.922218,23.118280,24.487167,3.122598
3.783821,30.417451,11.815115,81.217374,0.404745,0.414972,59.131292,0.880678,11.670166,0.010929,30.763396,3.821235,80.205516,11.803230,78.164560,11.709391,20.718025,11.661047,0.000014,0.000101,0.000000,-16.356691,11.702951,0.003538,15.893030,0.696526,81.564503,0.922372,23.120446,24.486965,3.123316
3.783989,30.420130,11.812423,81.219780,0.404711,0.414972,59.183392,0.880625,11.670294,0.011810,30.765984,3.821307,80.208808,11.803197,78.167559,11.709517,20.717996,11.660991,0.000014,0.000101,0.000000,-16.356748,11.703962,0.003751,15.892340,0.696456,81.565297,0.921819,23.122164,24.486601,3.123649
3.783897,30.422027,11.811571,81.221073,0.404654,0.414973,59.134681,0.880598,11.670354,0.010697,30.767868,3.821237,80.210639,11.803161,78.169406,11.709551,20.717959,11.660987,0.000014,0.000101,0.000000,-16.356778,11.703935,0.003426,15.884849,0.695966,81.566467,0.922336,23.125553,24.486902,3.122536
3.783860,30.424634,11.806244,81.223068,0.404746,0.414972,59.128886,0.880618,11.670380,0.010687,30.770473,3.821158,80.213611,11.803288,78.172733,11.709630,20.717849,11.661104,0.000014,0.000101,0.000000,-16.356760,11.703804,0.003426,15.884236,0.695827,81.567280,0.921490,23.126927,24.486744,3.121685
3.783918,30.427066,11.805127,81.225255,0.404636,0.414971,59.124844,0.880614,11.670403,0.010686,30.772996,3.821292,80.216679,11.803431,78.175999,11.709768,20.717489,11.661128,0.000014,0.000101,0.000000,-16.356765,11.703716,0.003424,15.886994,0.696134,81.568219,0.922283,23.129540,24.486767,3.121536
3.783922,30.429522,11.804394,81.227563,0.404576,0.414970,59.154798,0.880637,11.670561,0.010685,30.775373,3.821379,80.219812,11.803485,78.179189,11.709891,20.717329,11.661132,0.000014,0.000101,0.000000,-16.356753,11.703731,0.003426,15.884767,0.695897,81.569213,0.922391,23.132432,24.487264,3.120159
3.783938,30.431218,11.805805,81.229150,0.404486,0.414970,59.136433,0.880611,11.670626,0.010685,30.777248,3.821327,80.221747,11.803456,78.180802,11.709872,20.717440,11.661053,0.000014,0.000101,0.000000,-16.356775,11.703817,0.003425,15.877548,0.695715,81.570121,0.922447,23.134414,24.487705,3.119816
3.783903,30.433733,11.806077,81.231464,0.404051,0.414968,59.133821,0.880681,11.670654,0.010684,30.779869,3.821269,80.224462,11.803557,78.183616,11.710065,20.717168,11.661191,0.000014,0.000101,0.000000,-16.356707,11.703796,0.003425,15.880795,0.695777,81.570914,0.921987,23.136838,24.487879,3.119619
3.783859,30.436296,11.802710,81.233622,0.403898,0.414967,59.135530,0.880606,11.670536,0.010825,30.782353,3.821325,80.227432,11.803635,78.185609,11.710051,20.716836,11.661200,0.000014,0.000101,0.000000,-16.356785,11.703684,0.003471,15.895228,0.696172,81.571440,0.922275,23.138411,24.487505,3.119978
3.783949,30.438883,11.808486,81.235747,0.404127,0.414966,59.118680,0.880602,11.670580,0.010687,30.784904,3.821365,80.230278,11.803805,78.187473,11.710131,20.716682,11.661235,0.000014,0.000101,0.000000,-16.356788,11.703587,0.003431,15.887065,0.696061,81.572249,0.922331,23.141195,24.488234,3.120079
3.783955,30.440604,11.810997,81.237167,0.404217,0.414965,59.169445,0.880577,11.670618,0.010687,30.786718,3.821425,80.232086,11.803716,78.189015,11.710124,20.716817,11.661086,0.000014,0.000101,0.000000,-16.356816,11.703408,0.003431,15.879564,0.695268,81.573353,0.922325,23.144099,24.488597,3.119225
3.784021,30.443126,11.812257,81.239476,0.404571,0.414963,59.145788,0.880580,11.670513,0.010687,30.788932,3.821502,80.234553,11.803814,78.190524,11.710241,20.716313,11.661150,0.000014,0.000101,0.000000,-16.356811,11.703393,0.003431,15.883926,0.695914,81.573965,0.922571,23.145990,24.488866,3.120678
3.783974,30.445586,11.811905,81.241702,0.404390,0.414963,59.132819,0.880576,11.670524,0.010687,30.791133,3.821542,80.237104,11.803951,78.192351,11.710174,20.716021,11.661071,0.000014,0.000101,0.000000,-16.356821,11.703345,0.003432,15.891494,0.696376,81.574360,0.921782,23.147668,24.488238,3.121337
3.784070,30.447987,11.813317,81.243831,0.404456,0.414963,59.122614,0.880604,11.670482,0.010687,30.793533,3.821477,80.239422,11.803910,78.194210,11.710090,20.715744,11.661086,0.000014,0.000101,0.000000,-16.356788,11.703554,0.003430,15.883693,0.696245,81.575157,0.922140,23.149677,24.488952,3.121615
3.784007,30.450347,11.812411,81.246009,0.404398,0.414962,59.121249,0.880588,11.670459,0.010689,30.795925,3.821607,80.242328,11.803815,78.195977,11.709923,20.715434,11.661023,0.000014,0.000101,0.000000,-16.356811,11.703431,0.003431,15.887163,0.695906,81.576409,0.922365,23.152498,24.488984,3.121561
3.783969,30.451927,11.812762,81.247551,0.404229,0.414963,59.132267,0.880571,11.670365,0.010688,30.797345,3.821518,80.244298,11.803759,78.197402,11.709818,20.715461,11.660875,0.000014,0.000101,0.000000,-16.356830,11.703263,0.003430,15.893159,0.696314,81.577349,0.922509,23.154161,24.489310,3.121855
