Torad 40 Ton Compressor Load Stand
J Singleton
Measured on:
Thursday, November 15, 2018
8:27:28 PM


Test Comments:

Measurements:
Psuc,Tsuc,Pdis,Tdis,Msuc,Mdis,Speed,Pamb,Poil,Moil,Tsuc2,Psuc2,Tdis2,Pdis2,T04,P04,T05,P05,M03,M04,T07,P07,Poil2,Moil2,Power,eta_is,Q_dot,eta_vol,DT_sup,DT_sub,Pressure Ratio
psia,F,psia,F,lbm/min,lbm/min,rpm,psia,psia,lbm/min,F,psia,F,psia,F,psia,F,F,lb/min,lb/min,F,psia,psia,lbm/min,kW,,Btu/h,,F,F,
54.990877,74.218182,162.743326,163.369561,53.996666,56.512111,59.232249,12.919533,160.449028,0.976346,74.133810,55.648575,161.756814,162.357721,158.588840,161.058145,68.771719,160.464209,0.001978,-1.754445,32.000000,-237.087522,161.190072,0.308059,15.345244,0.683541,277807.654337,0.917390,28.935990,40.989243,2.956954
54.954810,74.215428,162.723620,163.394272,53.868842,56.475460,59.181075,12.917636,160.427479,0.976313,74.142106,55.609472,161.782665,162.332242,158.608312,161.032648,68.774130,160.438746,0.001957,-1.754998,32.000000,-237.089342,161.165867,0.308169,15.335993,0.683875,277686.198356,0.917863,28.960268,40.980202,2.958930
54.930496,74.215070,162.724777,163.410295,53.805528,56.451032,59.167684,12.916783,160.409090,0.976324,74.149288,55.583672,161.799251,162.312260,158.621534,161.014015,68.774979,160.419207,0.001956,-1.754979,32.000000,-237.090173,161.146636,0.308119,15.336582,0.683453,277507.113187,0.916742,28.985976,40.968148,2.959460
54.894000,74.216458,162.709176,163.433546,53.679534,56.414284,59.174076,12.916216,160.375721,0.976319,74.164628,55.544599,161.823631,162.277080,158.639854,160.980525,68.776442,160.386070,0.001963,-1.756737,32.000000,-237.090753,161.112200,0.308109,15.332180,0.683814,277332.070806,0.917594,29.017839,40.954860,2.961044
54.857042,74.221033,162.603981,163.455999,53.561243,56.377735,59.219044,12.915469,160.337179,0.976309,74.182945,55.507245,161.846483,162.238447,158.656438,160.941051,68.776377,160.349704,0.001979,-1.758497,32.000000,-237.091507,161.072993,0.308106,15.330551,0.683821,277217.244547,0.917850,29.040827,40.945662,2.962376
54.820680,74.228269,162.578178,163.477826,53.512601,56.340932,59.168421,12.915221,160.294990,0.946260,74.204751,55.468915,161.868283,162.192660,158.672643,160.896983,68.774970,160.302295,0.001958,-1.760237,32.000000,-237.091739,161.044241,0.293911,15.331508,0.683995,277046.118210,0.917827,29.077273,40.930039,2.964061
54.794898,74.234709,162.562361,163.491767,53.535566,56.316634,59.182037,12.915269,160.265486,0.741674,74.221699,55.441990,161.882352,162.159875,158.683348,160.866663,68.773323,160.269838,0.001955,-1.761967,32.000000,-237.091766,161.029352,0.228642,15.328703,0.683715,276879.662763,0.917224,29.117370,40.914561,2.964141
54.757951,74.246583,162.495815,163.512013,53.430909,56.279900,59.225054,12.915725,160.215072,0.725198,74.250226,55.402007,161.903504,162.107172,158.698979,160.818059,68.770279,160.221586,0.001962,-1.763712,32.000000,-237.091337,160.977860,0.224333,15.316156,0.683619,276715.371038,0.918095,29.159571,40.895701,2.965636
54.718631,74.260507,162.393761,163.531761,53.263213,56.243201,59.161854,12.916315,160.160258,0.725176,74.281397,55.363924,161.923985,162.050960,158.713214,160.762544,68.765827,160.167629,0.001980,-1.765453,32.000000,-237.090806,160.921625,0.224417,15.318307,0.683740,276609.424386,0.917977,29.190813,40.883471,2.966743
54.680179,74.277267,162.336890,163.551125,53.313117,56.198404,59.177783,12.914969,160.096705,0.883255,74.315851,55.323512,161.943543,161.989708,158.726756,160.703437,68.759784,160.107564,0.001962,-1.767196,32.000000,-237.092159,160.827031,0.281841,15.312831,0.684114,276450.638080,0.917419,29.238248,40.865881,2.967529
54.656131,74.289704,162.289673,163.563880,53.195915,56.165742,59.208186,12.915426,160.054543,0.975073,74.340480,55.298151,161.956445,161.948395,158.736026,160.661161,68.756125,160.066244,0.001958,-1.767771,32.000000,-237.091683,160.786308,0.307529,15.308563,0.683719,276295.781806,0.918557,29.290033,40.847253,2.967796
54.617025,74.310130,162.211091,163.582517,53.143532,56.120935,59.158467,12.914529,159.987087,0.975064,74.378984,55.259458,161.974829,161.883133,158.749969,160.596608,68.748965,160.002898,0.001958,-1.769507,32.000000,-237.092588,160.720213,0.307565,15.301259,0.683734,276104.577815,0.918325,29.343843,40.827596,2.968843
54.576710,74.331923,162.151263,163.600197,53.009261,56.084161,59.175857,12.913476,159.917850,0.975016,74.418246,55.216394,161.993183,161.815529,158.763430,160.529859,68.740429,159.935050,0.001974,-1.771269,32.000000,-237.093634,160.652939,0.307474,15.297171,0.683692,275963.431094,0.917793,29.379457,40.813574,2.969286
54.536862,74.354300,162.117369,163.617738,52.846663,56.047565,59.238340,12.913602,159.848647,0.975025,74.457395,55.175959,162.010585,161.744674,158.775955,160.460080,68.731651,159.866749,0.001971,-1.773018,32.000000,-237.093512,160.582389,0.307444,15.290720,0.683723,275776.183834,0.918600,29.437596,40.793617,2.969973
54.509693,74.369455,162.072722,163.629463,52.781296,56.023089,0.506715,12.913744,159.802346,0.975020,74.483626,55.149354,162.021672,161.699360,158.784313,160.412626,68.724920,159.821060,0.001952,-1.774184,32.000000,-237.093418,160.534596,0.307373,15.283351,0.683803,275631.314633,0.918524,29.498287,40.773101,2.971071
54.471296,74.392460,161.999530,163.647029,52.875417,55.986246,59.184201,12.914573,159.728732,0.975034,74.523319,55.110000,162.038303,161.628721,158.796701,160.342222,68.714010,159.747898,0.001952,-1.775943,32.000000,-237.092501,160.462091,0.307434,15.285470,0.684077,275487.575555,0.917744,29.559131,40.752623,2.972620
54.432894,74.416126,161.943208,163.664488,52.916446,55.945499,59.192630,12.913615,159.648010,1.212206,74.563550,55.069709,162.055853,161.552664,158.809714,160.266668,68.702414,159.673726,0.001961,-1.777127,32.000000,-237.093433,160.351900,0.387166,15.277750,0.684325,275392.617365,107.306257,29.600528,40.739779,2.973283
54.395722,74.440172,161.839648,163.681366,52.907643,55.908908,8.187005,12.914118,159.572560,1.224462,74.603387,55.029965,162.072080,161.477653,158.821648,160.189994,68.689223,159.598330,0.001974,-1.777125,32.000000,-237.092850,160.275200,0.390021,15.281829,0.684055,275249.673391,0.918880,29.660635,40.719335,2.974035
54.372446,74.456439,161.774606,163.692162,52.850737,55.884650,59.176514,12.915802,159.524067,1.189319,74.630427,55.007506,162.082620,161.428450,158.830637,160.138909,68.680141,159.548058,0.001953,-1.778277,32.000000,-237.091132,160.240396,0.374135,15.274983,0.684234,275089.172215,0.918846,29.721429,40.699133,2.975098
54.334761,74.481257,161.700228,163.707400,52.843220,55.852219,8.384730,12.915393,159.449116,0.972634,74.670365,54.971963,162.098630,161.350287,158.844136,160.061260,68.665031,159.469278,0.001951,-1.780009,32.000000,-237.091460,160.175559,0.307174,15.262509,0.683740,274950.614761,6.644363,29.781432,40.679988,2.975228
54.299387,74.506768,161.617131,163.721591,52.843928,55.815576,59.180918,12.914828,159.370030,0.972752,74.710758,54.936712,162.114753,161.268829,158.857448,159.979751,68.648482,159.388693,0.001962,-1.780431,32.000000,-237.092132,160.094693,0.307063,15.261849,0.683831,274858.779183,0.919311,29.820225,40.667504,2.975305
54.265877,74.533487,161.574947,163.735043,52.875795,55.778985,59.181801,12.915005,159.284419,1.023896,74.752745,54.904772,162.129149,161.185311,158.870490,159.897842,68.630221,159.307967,0.001977,-1.782202,32.000000,-237.091981,159.995952,0.327769,15.253546,0.684259,274743.308851,6.489754,29.881527,40.648808,2.976000
54.234861,74.561618,161.475955,163.747214,52.751797,55.742439,59.176649,12.914615,159.199228,1.222172,74.795811,54.872613,162.143268,161.100747,158.883158,159.814324,68.611114,159.224864,0.001961,-1.783930,32.000000,-237.092343,159.897013,0.389970,15.239599,0.684033,274608.152824,0.919579,29.941305,40.630763,2.976408
54.213858,74.580872,161.419451,163.754616,52.738639,55.718100,59.183884,12.914741,159.145228,1.222274,74.825325,54.852197,162.152011,161.045030,158.890697,159.758367,68.597149,159.168618,0.001959,-1.784540,32.000000,-237.092265,159.842168,0.390167,15.238415,0.684283,274475.583777,0.919647,30.000497,40.614358,2.977469
54.185025,74.610529,161.355784,163.764595,52.731667,55.681661,59.185247,12.913598,159.059977,1.222278,74.870213,54.822013,162.165451,160.959774,158.902713,159.676869,68.575525,159.082404,0.001958,-1.784554,32.000000,-237.093470,159.755996,0.389930,15.225092,0.684545,274344.331401,0.919767,30.058701,40.597762,2.977346
54.157424,74.641074,161.241658,163.773363,52.691743,55.644992,59.180417,12.913186,158.976599,1.222193,74.915478,54.796478,162.177823,160.875640,158.913996,159.595448,68.553039,158.998247,0.001975,-1.785704,32.000000,-237.093880,159.673530,0.390011,15.215323,0.684391,274258.705812,0.919688,30.098325,40.587556,2.977457
54.129990,74.672566,161.157322,163.780849,52.614604,55.612569,59.180321,12.911814,158.892301,1.183049,74.962184,54.771175,162.188866,160.789271,158.925712,159.509924,68.529931,158.912317,0.001972,-1.785702,32.000000,-237.095218,159.603069,0.372830,15.197036,0.684733,274131.208100,0.919671,30.155959,40.572117,2.977867
54.112604,74.694101,161.116270,163.785063,52.634438,55.596282,59.223622,12.911227,158.836271,0.983372,74.993976,54.754461,162.195326,160.730308,158.933206,159.452340,68.513798,158.854556,0.001952,-1.786292,32.000000,-237.095756,159.562787,0.309770,15.191438,0.684699,274003.618994,0.919726,30.213295,40.558410,2.977277
54.090114,74.727280,161.026633,163.790576,52.631608,55.571829,59.183987,12.912077,158.753781,0.968978,75.041543,54.734129,162.203622,160.644430,158.943483,159.367936,68.489112,158.770719,0.001952,-1.788049,32.000000,-237.094931,159.477623,0.306448,15.187213,0.685214,273898.317004,0.919776,30.271425,40.544548,2.977228
54.068202,74.761191,160.947308,163.794925,52.561251,55.547359,59.184483,12.911604,158.664472,1.021781,75.091185,54.715903,162.211245,160.558565,158.953109,159.282289,68.463910,158.684686,0.001963,-1.788788,32.000000,-237.095438,159.372699,0.327686,15.176624,0.685382,273855.274376,0.919208,30.309848,40.535821,2.977426
54.051282,74.796389,160.872642,163.797261,52.540001,55.523053,59.221206,12.912694,158.573906,1.216834,75.141931,54.696325,162.218204,160.471046,158.962729,159.194279,68.439018,158.597334,0.001970,-1.789399,32.000000,-237.094391,159.267165,0.388117,15.174594,0.685281,273790.636404,0.919916,30.364878,40.524412,2.977007
54.042050,74.820610,160.812468,163.797816,52.552525,55.506839,7.898892,12.912229,158.514088,1.216710,75.176935,54.686158,162.222608,160.412486,158.968054,159.135009,68.423313,158.536693,0.001951,-1.789409,32.000000,-237.094799,159.205981,0.388118,15.167866,0.685500,273727.035753,0.919990,30.420085,40.512561,2.976746
54.032958,74.857855,160.702204,163.797012,52.515546,55.486489,49.699654,12.913184,158.425601,1.216846,75.229581,54.679302,162.227974,160.324885,158.976472,159.047176,68.398512,158.447212,0.001948,-1.789407,32.000000,-237.093873,159.117410,0.388114,15.161717,0.685290,273662.988598,0.919415,30.471733,40.499813,2.976296
54.026404,74.896456,160.645591,163.793327,52.482213,55.474448,59.216713,12.911889,158.336673,1.216889,75.281623,54.673202,162.230973,160.234885,158.983049,158.959291,68.373274,158.358543,0.001959,-1.789437,32.000000,-237.095216,159.029542,0.388097,15.161349,0.685327,273619.544007,6.892930,30.504931,40.489380,2.975691
54.024080,74.934357,160.556850,163.786899,52.508811,55.462191,59.175103,12.911657,158.250830,1.216875,75.331137,54.671478,162.231888,160.150860,158.989882,158.874285,68.349098,158.273028,0.001974,-1.789444,32.000000,-237.095406,158.943795,0.388186,15.150621,0.685112,273574.303157,1.095415,30.551018,40.475598,2.974152
54.024744,74.970851,160.497622,163.777359,52.370522,55.449938,59.193151,12.911224,158.174564,1.062756,75.378376,54.671443,162.231041,160.068411,158.996409,158.791457,68.324948,158.191249,0.001955,-1.788389,32.000000,-237.095834,158.893473,0.331550,15.141275,0.684914,273570.699519,0.919377,30.595992,40.462588,2.973464
54.027811,74.994874,160.444302,163.769432,52.419384,55.449948,59.253294,12.911925,158.115495,1.132028,75.409397,54.675963,162.229101,160.015248,159.000426,158.737086,68.308877,158.138713,0.001952,-1.788390,32.000000,-237.095054,158.807405,0.365103,15.133148,0.684997,273563.572012,0.919952,30.636154,40.449860,2.971950
54.034350,75.030440,160.359521,163.755079,52.365255,55.458126,43.181142,12.913144,158.034623,1.142698,75.454474,54.683421,162.224399,159.937051,159.004856,158.659656,68.284796,158.060691,0.001965,-1.787829,32.000000,-237.093806,158.726319,0.367374,15.136547,0.685092,273554.614449,0.919542,30.672003,40.438705,2.970817
54.043219,75.065245,160.299739,163.738656,52.424208,55.470267,59.168884,12.913516,157.955528,1.142682,75.499612,54.692320,162.217911,159.858949,159.008277,158.581232,68.261087,157.985862,0.001968,-1.787860,32.000000,-237.093468,158.647604,0.367517,15.125005,0.685250,273587.666120,0.918607,30.693042,40.432089,2.969661
54.055336,75.099996,160.225303,163.720587,52.489408,55.482523,59.180876,12.913735,157.879663,1.142694,75.543248,54.704697,162.209107,159.783357,159.010613,158.506953,68.236549,157.912214,0.001961,-1.786122,32.000000,-237.093190,158.570892,0.367495,15.112812,0.684845,273677.264527,1.260649,30.722248,40.422465,2.967733
54.070161,75.133823,160.217628,163.700101,52.668856,55.494811,59.170817,12.914368,157.806117,1.142703,75.584759,54.718615,162.198507,159.711262,159.011999,158.435895,68.212714,157.837640,0.001944,-1.784959,32.000000,-237.092471,158.498709,0.367529,15.110579,0.685219,273784.869508,0.920132,30.748430,40.413839,2.966140
54.081647,75.155611,160.179293,163.685298,52.639384,55.503091,59.223328,12.914272,157.760301,1.142683,75.612032,54.728992,162.190543,159.664239,159.011610,158.388803,68.196203,157.793137,0.001956,-1.784387,32.000000,-237.092555,158.451377,0.367625,15.109469,0.685533,273892.557379,0.920004,30.771398,40.406538,2.964098
54.098847,75.187403,160.088483,163.661599,52.625069,55.515195,59.175416,12.914382,157.691535,1.200596,75.650875,54.747479,162.177670,159.599777,159.011055,158.319582,68.172978,157.726339,0.001970,-1.783224,32.000000,-237.092373,158.367367,0.390422,15.115490,0.685620,273998.634923,0.920167,30.790815,40.398125,2.963143
54.119948,75.218011,160.036048,163.636014,52.604873,55.527410,59.175962,12.915142,157.622295,1.391214,75.687351,54.769370,162.162538,159.534776,159.008549,158.252978,68.149537,157.660504,0.001964,-1.781465,32.000000,-237.091664,158.284632,0.449713,15.117137,0.685500,274069.487176,0.919325,30.801437,40.395384,2.961805
54.144773,75.247903,159.982262,163.608768,52.690594,55.539711,59.190699,12.915098,157.558861,1.391415,75.722739,54.793878,162.145293,159.472453,159.005216,158.186753,68.126633,157.596227,0.001946,-1.779718,32.000000,-237.091675,158.220435,0.449697,15.101547,0.684843,274172.184526,0.920024,30.816516,40.389707,2.959185
54.162203,75.267351,159.954577,163.589236,52.697775,55.551988,59.223300,12.915216,157.519106,1.345406,75.745390,54.811311,162.133027,159.431617,159.002037,158.144870,68.111586,157.554226,0.001958,-1.778539,32.000000,-237.091557,158.196325,0.430583,15.104712,0.684487,274273.549745,0.919897,30.826624,40.384654,2.957062
54.190636,75.295464,159.889066,163.558044,52.718270,55.576438,59.211197,12.916465,157.464155,1.141543,75.777748,54.838610,162.112866,159.375137,158.996181,158.087151,68.088792,157.496405,0.001971,-1.777378,32.000000,-237.090392,158.156340,0.366832,15.100801,0.684848,274373.450898,0.919479,30.832406,40.379729,2.954713
54.223098,75.322634,159.804821,163.525435,52.836959,55.613102,59.155382,12.917093,157.408785,1.141520,75.808442,54.870952,162.091360,159.318728,158.988113,158.029592,68.066401,157.439285,0.001972,-1.775621,32.000000,-237.089812,158.103077,0.366644,15.094844,0.684552,274459.223216,0.918897,30.834931,40.376586,2.953251
54.260595,75.349267,159.754505,163.490925,52.864380,55.649742,8.122890,12.918770,157.357824,1.141639,75.838869,54.911765,162.068013,159.265714,158.980164,157.974694,68.045733,157.387912,0.001955,-1.773864,32.000000,-237.088211,158.051003,0.366776,15.091400,0.684433,274616.542119,0.919027,30.835448,40.374333,2.950492
54.297702,75.375383,159.701091,163.454360,52.924731,55.686343,59.223927,12.918677,157.308010,1.141593,75.868036,54.950630,162.042283,159.219012,158.970824,157.924392,68.025428,157.336336,0.001953,-1.773266,32.000000,-237.088236,158.000424,0.366826,15.078028,0.684436,274832.502098,0.919961,30.831125,40.371976,2.947172
54.326062,75.392622,159.672777,163.428622,52.993285,55.710811,59.175196,12.918432,157.272811,1.202322,75.887638,54.977875,162.024702,159.187673,158.963940,157.891490,68.012481,157.303603,0.001964,-1.772105,32.000000,-237.088497,157.953441,0.390292,15.076150,0.684384,275044.658982,6.699455,30.821399,40.370380,2.944208
54.369143,75.418611,159.632515,163.388187,53.028541,55.747570,59.214486,12.918735,157.226732,1.389522,75.916352,55.021546,161.996448,159.143718,158.952274,157.845416,67.993906,157.259602,0.001965,-1.770350,32.000000,-237.088248,157.893033,0.448356,15.072160,0.684776,275255.993464,0.918844,30.811550,40.368326,2.941213
54.413066,75.444125,159.574420,163.345788,53.011430,55.788307,49.593900,12.919173,157.191365,1.152357,75.943297,55.064842,161.965035,159.104311,158.938867,157.805410,67.976490,157.217126,0.001956,-1.769166,32.000000,-237.087790,157.884918,0.368641,15.078280,0.684695,275395.618825,0.919519,30.801318,40.367079,2.939156
54.457557,75.468643,159.560023,163.301777,53.127803,55.824879,59.178590,12.919594,157.152994,1.140062,75.969146,55.112425,161.932827,159.068104,158.924473,157.765155,67.959998,157.177735,0.001939,-1.769178,32.000000,-237.087367,157.849327,0.365710,15.077306,0.684637,275604.115577,0.918778,30.785593,40.366572,2.936087
54.486829,75.484365,159.517672,163.272001,53.225219,55.849279,59.155631,12.918349,157.127516,1.140057,75.985621,55.140238,161.910378,159.044195,158.913885,157.740762,67.949776,157.153399,0.001955,-1.768016,32.000000,-237.088642,157.824057,0.365712,15.080272,0.684077,275830.953724,1.096911,30.768606,40.365565,2.932649
54.531044,75.507431,159.504344,163.226879,53.200116,55.885696,59.230970,12.917195,157.092422,1.139894,76.009720,55.181623,161.875540,159.011703,158.896785,157.706055,67.935382,157.119991,0.001966,-1.766265,32.000000,-237.089890,157.792483,0.365722,15.075570,0.683962,276035.156588,0.919089,30.750100,40.364966,2.929989
54.577085,75.529072,159.514511,163.181428,53.182397,55.922276,59.177392,12.918217,157.061310,1.202946,76.032257,55.226923,161.839345,158.986289,158.878813,157.676651,67.922396,157.092096,0.001955,-1.764661,32.000000,-237.088773,157.748673,0.390109,15.064891,0.683589,276169.974971,0.919343,30.737530,40.364630,2.927637
54.622896,75.549221,159.486178,163.135870,53.247657,55.959043,59.178786,12.918855,157.037147,1.337356,76.052096,55.270814,161.802839,158.964519,158.859893,157.651401,67.911071,157.066033,0.001938,-1.763464,32.000000,-237.088169,157.723641,0.427043,15.058838,0.683635,276370.470827,0.918010,30.717880,40.364526,2.925019
54.651991,75.561502,159.476322,163.105492,53.287458,55.983401,59.175616,12.919359,157.024844,1.150999,76.063150,55.299511,161.777571,158.951969,158.845903,157.636721,67.903898,157.051247,0.001951,-1.762896,32.000000,-237.087635,157.725786,0.367669,15.058706,0.684028,276568.662420,0.918643,30.695074,40.365404,2.922738
54.697658,75.578389,159.499146,163.060640,53.250679,56.019973,59.179233,12.919972,157.006935,1.139141,76.077572,55.345991,161.739281,158.937135,158.824516,157.620128,67.894489,157.034759,0.001962,-1.761175,32.000000,-237.087121,157.709546,0.364693,15.050752,0.684059,276765.158117,0.918427,30.671024,40.365416,2.919768
54.742833,75.593601,159.480450,163.016621,53.296472,56.056695,59.170060,12.921259,156.997005,1.139147,76.089852,55.391507,161.700510,158.927933,158.802958,157.607390,67.886617,157.022650,0.001963,-1.759423,32.000000,-237.085818,157.697179,0.364977,15.056271,0.683957,276894.146606,0.918368,30.655248,40.366170,2.918033
54.787116,75.607059,159.500561,162.973328,53.243190,56.093301,59.234889,12.922007,156.988103,1.139138,76.099754,55.435959,161.662290,158.921656,158.780717,157.600637,67.879895,157.015321,0.001946,-1.758190,32.000000,-237.085043,157.687490,0.364809,15.049218,0.684277,277085.349955,0.918110,30.628120,40.368420,2.916014
54.817569,75.615070,159.514661,162.944957,53.214432,56.121606,59.192861,12.922780,156.985527,1.139217,76.104347,55.466885,161.636068,158.919706,158.765289,157.599803,67.875914,157.013722,0.001944,-1.757023,32.000000,-237.084318,157.685347,0.364814,15.055227,0.683820,277274.594200,0.918059,30.599821,40.371035,2.913266
54.861654,75.625624,159.460312,162.902898,53.168622,56.170484,59.217767,12.922536,156.984186,1.139204,76.108647,55.509662,161.597744,158.918941,158.741717,157.597924,67.871168,157.011162,0.001960,-1.755245,32.000000,-237.084544,157.681839,0.365036,15.048898,0.684092,277460.614361,0.916871,30.570652,40.374574,2.911279
54.906536,75.633949,159.437404,162.861678,53.233064,56.211258,0.970876,12.921481,156.981360,1.378220,76.111142,55.554708,161.560324,158.922118,158.718117,157.602046,67.868456,157.010511,0.001962,-1.753506,32.000000,-237.085582,157.652102,0.444513,15.054023,0.683826,277602.841052,0.917445,30.549365,40.377861,2.909919
54.955073,75.640715,159.474548,162.821080,53.318787,56.255969,59.174406,12.923373,156.994012,1.334266,76.109172,55.600779,161.522777,158.930114,158.693437,157.611240,67.866948,157.019100,0.001951,-1.751771,32.000000,-237.083595,157.678268,0.425278,15.059598,0.683914,277845.471238,0.917073,30.517527,40.381496,2.906590
54.984110,75.643932,159.517139,162.794403,53.417171,56.288432,59.171638,12.923738,157.005375,1.150491,76.105801,55.632289,161.497977,158.939209,158.677097,157.622504,67.866500,157.028047,0.001936,-1.750595,32.000000,-237.083321,157.705189,0.367514,15.055962,0.683498,278044.542993,55.927731,30.482720,40.383923,2.903796
55.029563,75.645941,159.508158,162.755481,53.425422,56.337250,59.172845,12.926421,157.026600,1.139471,76.097375,55.679538,161.460781,158.958925,158.652585,157.641708,67.865875,157.047707,0.001952,-1.748828,32.000000,-237.080640,157.723942,0.365061,15.053158,0.683295,278259.335590,0.917464,30.442873,40.389161,2.901908
55.070722,75.645866,159.555448,162.717919,53.533513,56.381931,59.178141,12.925741,157.047348,1.139508,76.086469,55.718714,161.424473,158.978360,158.628007,157.662331,67.868082,157.067360,0.001962,-1.747093,32.000000,-237.081307,157.743413,0.364882,15.063370,0.683647,278414.919005,0.917512,30.418220,40.393495,2.901150
55.111872,75.643122,159.578450,162.682260,53.611299,56.418357,59.183840,12.927194,157.072651,1.139346,76.072908,55.758787,161.388917,159.003334,158.603462,157.684629,67.870625,157.091376,0.001952,-1.745925,32.000000,-237.079758,157.727783,0.364869,15.054958,0.683722,278646.515163,0.917462,30.376621,40.402656,2.898590
55.138200,75.640593,159.618223,162.659537,53.641816,56.442838,59.188199,12.927278,157.085072,1.322239,76.063320,55.784425,161.365513,159.019883,158.586893,157.701379,67.872848,157.107461,0.001937,-1.744751,32.000000,-237.079713,157.711658,0.429267,15.055058,0.683434,278854.399503,0.917354,30.337086,40.408981,2.897283
55.178069,75.636378,159.635267,162.626825,53.698523,56.479491,59.227629,12.927988,157.112543,1.388665,76.048194,55.823855,161.330651,159.050518,158.561002,157.729908,67.876506,157.133739,0.001954,-1.743454,32.000000,-237.079042,157.739971,0.447230,15.056684,0.683792,279018.646269,0.917100,30.294911,40.416864,2.895537
55.215029,75.631108,159.692202,162.596069,53.735628,56.516061,59.165198,12.928366,157.149082,1.220650,76.031900,55.860394,161.297847,159.081594,158.535900,157.761898,67.881424,157.162584,0.001964,-1.742297,32.000000,-237.078677,157.804918,0.386693,15.055322,0.683889,279128.753386,0.916944,30.267166,40.421620,2.894875
55.251805,75.624373,159.783492,162.567583,53.795905,56.548395,59.152029,12.927819,157.184089,1.209959,76.014574,55.897508,161.266455,159.115380,158.512483,157.796106,67.887819,157.195090,0.001952,-1.741714,32.000000,-237.079268,157.841323,0.384388,15.049285,0.683785,279292.125790,0.916192,30.224782,40.429368,2.893093
55.278932,75.619320,159.788953,162.549262,53.808135,56.572763,59.235900,12.929552,157.210011,1.210069,76.002250,55.924469,161.246431,159.140570,158.496729,157.820921,67.892315,157.218048,0.001951,-1.741686,32.000000,-237.077490,157.866551,0.384424,15.054560,0.684018,279454.242742,0.917066,30.184147,40.436966,2.892187
55.315583,75.611138,159.784519,162.522432,53.921193,56.609404,59.166688,12.930213,157.248536,1.210042,75.983161,55.964797,161.217274,159.179177,158.473988,157.858487,67.900015,157.251335,0.001950,-1.741677,32.000000,-237.076853,157.903459,0.384037,15.063246,0.684545,279592.310827,0.917108,30.142241,40.444676,2.891914
55.352658,75.602273,159.812859,162.496436,53.862246,56.645958,59.163996,12.931275,157.289306,1.279488,75.963465,56.004405,161.189127,159.218189,158.451336,157.895642,67.908792,157.289757,0.001967,-1.741667,32.000000,-237.075801,157.871639,0.410448,15.065310,0.684256,279697.265678,0.915699,30.111256,40.450140,2.890594
55.388470,75.593000,159.864971,162.471616,53.808450,56.682475,59.166457,12.931606,157.325080,1.459156,75.942974,56.043403,161.162083,159.257035,158.429052,157.931138,67.918731,157.324441,0.001955,-1.740496,32.000000,-237.075455,158.023436,0.466135,15.057280,0.683776,279854.314922,0.916678,30.068055,40.456877,2.888599
55.413427,75.586633,159.899983,162.455410,53.803991,56.706869,59.176097,12.932042,157.350134,1.459298,75.929340,56.068589,161.144038,159.281413,158.413701,157.955883,67.925301,157.350858,0.001943,-1.739908,32.000000,-237.075010,158.050334,0.466130,15.049977,0.683722,280009.052288,0.916616,30.023782,40.464765,2.887176
55.447436,75.576878,159.926669,162.431547,53.863877,56.743536,59.160871,12.930715,157.392935,1.221020,75.909596,56.102297,161.118172,159.321409,158.392570,157.993679,67.937343,157.386099,0.001942,-1.739901,32.000000,-237.076273,158.119343,0.386366,15.041983,0.684241,280162.791540,0.916496,29.980325,40.469865,2.886250
55.484655,75.567071,159.974830,162.408700,53.986918,56.780239,59.223984,12.931435,157.437805,1.210681,75.889993,56.138254,161.092326,159.365168,158.371490,158.037041,67.949926,157.427985,0.001960,-1.739923,32.000000,-237.075445,158.164129,0.384153,15.049948,0.684663,280264.946335,0.916273,29.950146,40.474749,2.885582
55.516557,75.556718,160.012368,162.386943,54.089597,56.816707,59.220188,12.931426,157.482235,1.210694,75.870395,56.171658,161.067847,159.411858,158.350918,158.082876,67.963135,157.472028,0.001954,-1.739947,32.000000,-237.075566,158.207165,0.384076,15.054782,0.685108,280416.616846,0.916461,29.907957,40.477983,2.884293
55.535427,75.549704,160.036432,162.373116,54.168139,56.841219,59.167928,12.930173,157.511470,1.210571,75.857135,56.193018,161.051806,159.442141,158.337865,158.111762,67.972365,157.501657,0.001941,-1.739943,32.000000,-237.076773,158.236443,0.384065,15.059796,0.684861,280567.527607,0.915379,29.862668,40.483553,2.883227
55.563864,75.538880,160.147463,162.353792,54.148778,56.869485,59.161671,12.929808,157.559785,1.210581,75.836850,56.220260,161.028183,159.490271,158.319086,158.158309,67.987047,157.548886,0.001938,-1.739933,32.000000,-237.077124,158.283196,0.384116,15.068115,0.684791,280717.024748,0.915423,29.821919,40.489429,2.882246
55.592124,75.527510,160.173479,162.335519,54.193103,56.893859,7.756023,12.930035,157.611190,1.210450,75.815749,56.248246,161.005717,159.541441,158.299634,158.211382,68.002261,157.599147,0.001956,-1.739939,32.000000,-237.076871,158.332537,0.384038,15.080296,0.684688,280817.947706,0.916269,29.796930,40.493037,2.881700
55.619571,75.515695,160.230169,162.318847,54.233730,56.918253,59.158362,12.929855,157.664323,1.210311,75.794662,56.275463,160.984641,159.593928,158.280655,158.264917,68.017671,157.651447,0.001965,-1.739353,32.000000,-237.077038,158.384654,0.384047,15.089471,0.684700,280926.211410,0.916280,29.759030,40.498812,2.882223
