Torad 40 Ton Compressor Load Stand
J Singleton
Measured on:
Monday, December 10, 2018
1:53:06 PM


Test Comments:

Measurements:
Psuc,Tsuc,Pdis,Tdis,Msuc,Mdis,Speed,Pamb,Poil,Moil,Tsuc2,Psuc2,Tdis2,Pdis2,T04,P04,T05,P05,M03,M04,T07,P07,Poil2,Moil2,Power,eta_is,Q_dot,eta_vol,DT_sup,DT_sub,Pressure Ratio,Tamb,Twi,Twe,Bypass Position,Water Pump Speed,MG,SG,ML,SL
psia,F,psia,F,lbm/min,lbm/min,rpm,psia,psia,lbm/min,F,psia,F,psia,F,psia,F,F,lb/min,lb/min,F,psia,psia,lbm/min,kW,,Btu/h,,F,F,,F,F,F,,Hz,,,,
54.953638,76.045141,161.831745,163.991521,64.211297,56.523943,59.295212,12.739446,158.952872,1.861663,76.462894,55.667997,162.455441,161.240186,159.459436,160.086923,107.833029,159.139477,0.001868,-1.704657,32.000000,-237.267339,160.035306,0.491751,15.211646,0.690368,236653.453154,0.922242,30.846366,1.336687,2.945565,66.043072,66.037774,95.350446,19.000000,60.000000,63.924051,41.319680,31.139241,22.000000
54.961726,76.050464,161.887887,163.994594,64.182726,56.524108,59.311911,12.740951,158.966945,1.656447,76.466175,55.677554,162.456568,161.244507,159.465466,160.090334,107.833332,159.145697,0.001867,-1.702324,32.000000,-237.265899,160.083809,0.411140,15.226335,0.689839,236658.077450,1.041559,30.849352,1.338570,2.944874,66.042401,66.037457,95.344897,19.000000,60.000000,63.924051,41.319680,31.139241,22.000000
54.964295,76.054070,161.947071,163.996212,64.217284,56.523861,59.244187,12.740803,158.969370,1.589369,76.467037,55.682338,162.457389,161.246239,159.470612,160.089892,107.834484,159.147016,0.001865,-1.699393,32.000000,-237.266055,160.088072,0.393335,15.241236,0.689919,236660.511980,0.920930,30.848677,1.339151,2.944878,66.042134,66.038210,95.340783,19.000000,60.000000,63.924051,41.319680,31.139241,22.000000
54.962951,76.055360,161.979197,163.998216,64.306402,56.524092,59.097836,12.740281,158.971150,1.588854,76.469484,55.683480,162.458124,161.250869,159.474427,160.094915,107.835243,159.148327,0.001867,-1.700591,32.000000,-237.266708,160.086318,0.393548,15.257798,0.689380,236662.312535,0.920537,30.846234,1.341520,2.945466,66.042508,66.039245,95.334292,19.000000,60.000000,63.924051,41.319680,31.139241,22.000000
54.964970,76.057487,161.995372,164.001059,64.311296,56.524307,59.259403,12.739896,158.971238,1.588441,76.473165,55.688276,162.458200,161.251704,159.474808,160.100211,107.834545,159.150105,0.001907,-1.701778,32.000000,-237.267133,160.088480,0.393058,15.266382,0.688907,236661.825171,0.921547,30.847375,1.340936,2.946405,66.042729,66.039219,95.326475,19.000000,60.000000,63.924051,41.319680,31.139241,22.000000
54.966147,76.061217,162.038088,164.004101,64.221790,56.524407,59.247720,12.740560,158.986528,1.513560,76.476473,55.692474,162.459163,161.254921,159.474253,160.100007,107.834295,159.147488,0.001882,-1.701860,32.000000,-237.266383,160.124625,0.365383,15.268024,0.688312,236663.399082,0.923861,30.849955,1.340739,2.947061,66.043746,66.039499,95.321139,19.000000,60.000000,63.924051,41.319680,31.139241,22.000000
54.964835,76.065226,162.040151,164.007652,64.275736,56.524415,59.270748,12.740423,158.983919,0.899329,76.479206,55.691043,162.460458,161.256769,159.475767,160.104064,107.835735,159.148350,0.001867,-1.700087,32.000000,-237.266619,160.115141,0.158274,15.256382,0.687970,236665.577301,0.921313,30.850143,1.342203,2.947248,66.045526,66.039573,95.314883,19.000000,60.000000,63.924051,41.319680,31.139241,22.000000
54.963866,76.067659,162.055521,164.010485,64.338389,56.524496,59.148721,12.740870,158.989860,0.831099,76.478964,55.692801,162.462055,161.263986,159.477174,160.110504,107.838701,159.153492,0.001867,-1.697161,32.000000,-237.266149,160.117998,0.140477,15.261376,0.688056,236668.751136,0.921484,30.852745,1.341327,2.947962,66.046471,66.039424,95.310443,19.000000,60.000000,63.924051,41.319680,31.139241,22.000000
54.963235,76.069400,162.058158,164.014481,64.386906,56.524444,59.238807,12.741168,158.994049,0.831751,76.479307,55.695162,162.462699,161.270699,159.479258,160.111393,107.840258,159.153961,0.001868,-1.697187,32.000000,-237.265831,160.120270,0.140753,15.285768,0.688612,236670.577579,0.921159,30.858012,1.340259,2.948069,66.046410,66.038962,95.304432,19.000000,60.000000,63.924051,41.319680,31.139241,22.000000
54.964384,76.070819,161.977889,164.018321,64.420944,56.524409,59.266583,12.741084,158.991045,0.913565,76.480679,55.694131,162.464826,161.274461,159.482003,160.114552,107.842346,159.158640,0.001842,-1.695891,32.000000,-237.266041,160.075942,0.170557,15.303899,0.688467,236669.788881,0.923085,30.861375,1.339503,2.948401,66.046995,66.038518,95.301777,19.000000,60.000000,63.924051,41.319680,31.139241,22.000000
