Torad 40 Ton Compressor Load Stand
J Singleton
Measured on:
Tuesday, December 11, 2018
5:40:56 PM


Test Comments:

Measurements:
Psuc,Tsuc,Pdis,Tdis,Msuc,Mdis,Speed,Pamb,Poil,Moil,Tsuc2,Psuc2,Tdis2,Pdis2,T04,P04,T05,P05,M03,M04,T07,P07,Poil2,Moil2,Power,eta_is,Q_dot,eta_vol,DT_sup,DT_sub,Pressure Ratio,Tamb,Twi,Twe,Bypass Position,Water Pump Speed,MG,SG,ML,SL
psia,F,psia,F,lbm/min,lbm/min,rpm,psia,psia,lbm/min,F,psia,F,psia,F,psia,F,F,lb/min,lb/min,F,psia,psia,lbm/min,kW,,Btu/h,,F,F,,F,F,F,,Hz,,,,
54.912165,77.217149,161.234916,164.282313,45.026124,56.114936,59.101156,12.757320,158.209873,0.522383,77.558268,55.539900,162.635733,160.374839,159.346680,159.211191,75.135687,158.515997,0.001851,-1.794636,32.000000,-237.250715,159.260070,0.148208,15.104917,0.689843,270929.263383,1.036553,32.060598,33.763320,2.933796,67.148270,61.217115,94.355656,13.000000,48.306033,63.920000,43.937321,11.759494,20.434272
54.910127,77.214840,161.258794,164.290447,44.921155,56.114973,59.317879,12.758113,158.211055,0.510669,77.555489,55.537892,162.645420,160.378356,159.359563,159.207297,75.135973,158.519235,0.001850,-1.794670,32.000000,-237.249742,159.261567,0.148626,15.109790,0.689942,270929.163639,0.920338,32.059284,33.764784,2.934843,67.150754,61.216313,94.356725,13.000000,48.343968,63.920000,43.955954,11.759494,20.439637
54.907068,77.213164,161.288270,164.297485,44.868324,56.114719,52.267342,12.758465,158.209801,0.518473,77.552735,55.534795,162.651757,160.380713,159.367791,159.205562,75.136211,158.513745,0.001851,-1.794656,32.000000,-237.249442,159.250408,0.153607,15.106985,0.690114,270929.837650,0.920761,32.060513,33.768083,2.936233,67.151335,61.215161,94.357950,13.000000,48.365806,63.920000,43.971123,11.759494,20.444140
54.907291,77.211968,161.290808,164.305632,44.850533,56.114317,59.177783,12.757160,158.197870,1.015406,77.550204,55.535039,162.659460,160.376709,159.377711,159.200192,75.136088,158.510611,0.001886,-1.794661,32.000000,-237.250636,159.213220,0.313988,15.105499,0.690013,270928.480315,0.917429,32.060161,33.769194,2.936777,67.152486,61.214204,94.360165,13.000000,48.375504,63.920000,43.988544,11.759494,20.449651
54.910138,77.211324,161.256320,164.311756,44.850491,56.114485,59.331711,12.757778,158.195943,1.053272,77.548647,55.537808,162.666503,160.373477,159.386588,159.198184,75.137711,158.511581,0.001884,-1.794642,32.000000,-237.249830,159.212087,0.320358,15.107867,0.690296,270926.874489,1.041239,32.061425,33.766590,2.937477,67.153854,61.213745,94.362578,13.000000,48.376690,63.920000,43.997289,11.759494,20.454289
54.911195,77.211109,161.325373,164.317913,44.933130,56.114417,51.900223,12.759598,158.192108,1.053357,77.547518,55.539465,162.673811,160.366334,159.394868,159.192863,75.140250,158.501833,0.001858,-1.795867,32.000000,-237.248145,159.211625,0.320291,15.107514,0.690368,270923.996895,0.919636,32.060015,33.765361,2.937512,67.155474,61.212699,94.364695,13.000000,48.415073,63.920000,44.011693,11.759494,20.459950
54.910389,77.210982,161.365547,164.323724,44.826105,56.114354,59.118530,12.759475,158.178070,1.053390,77.548073,55.534836,162.681533,160.362234,159.402875,159.183023,75.142995,158.495445,0.001852,-1.795818,32.000000,-237.248130,159.204500,0.320223,15.106903,0.690078,270921.914576,0.917199,32.056636,33.764157,2.936731,67.156380,61.212498,94.366838,13.000000,48.449606,63.920000,44.026898,11.759494,20.465627
54.907735,77.210880,161.373533,164.328456,44.826265,56.114037,51.380687,12.759347,158.167574,1.053697,77.548703,55.528007,162.688502,160.354241,159.409708,159.173334,75.143735,158.488470,0.001851,-1.795870,32.000000,-237.248231,159.198819,0.320059,15.107146,0.690359,270918.293390,1.048507,32.055405,33.757415,2.937932,67.155932,61.211670,94.367921,13.000000,48.453427,63.920000,44.043276,11.759494,20.470360
54.906265,77.211106,161.350763,164.333301,44.785708,56.114089,59.284547,12.759320,158.155677,1.053734,77.549591,55.521517,162.695793,160.343818,159.415975,159.166820,75.143485,158.480245,0.001854,-1.795864,32.000000,-237.248060,159.191326,0.320519,15.103510,0.690555,270914.876888,0.920499,32.056053,33.751916,2.938707,67.154955,61.210269,94.369080,13.000000,48.467442,63.920000,44.060343,11.759494,20.476077
54.902002,77.211406,161.299410,164.337124,44.821525,56.114039,59.277251,12.758788,158.145924,1.054039,77.550308,55.518325,162.702178,160.336948,159.420760,159.157619,75.143178,158.472182,0.001833,-1.795873,32.000000,-237.248437,159.187412,0.320293,15.108876,0.690610,270913.198630,1.059174,32.058500,33.748168,2.938995,67.152894,61.208636,94.369168,13.000000,48.458834,63.920000,44.076996,11.759494,20.480864
54.900606,77.212057,161.272832,164.341983,44.875974,56.114323,59.299842,12.759642,158.144389,1.054043,77.552173,55.512698,162.710988,160.332980,159.429286,159.150614,75.143774,158.463085,0.001832,-1.797005,32.000000,-237.247357,159.184491,0.320158,15.106097,0.690705,270914.433965,0.917993,32.060138,33.744871,2.938659,67.151930,61.207816,94.368581,13.000000,48.430009,63.920000,44.097136,11.759494,20.486647
54.896778,77.212652,161.176823,164.346419,44.817426,56.114228,59.287962,12.758455,158.138925,1.054298,77.554111,55.502966,162.717702,160.322973,159.435664,159.149782,75.144061,158.458011,0.001831,-1.797022,32.000000,-237.248435,159.174464,0.320296,15.097292,0.690316,270915.603582,0.918184,32.064534,33.741701,2.937951,67.149981,61.206655,94.366994,13.000000,48.383904,63.920000,44.114125,11.759494,20.491474
54.894586,77.213867,161.090087,164.352397,44.827225,56.113890,59.330789,12.756293,158.124952,1.406597,77.556141,55.497743,162.726092,160.311404,159.443325,159.137424,75.145303,158.446924,0.001864,-1.797080,32.000000,-237.250559,159.125589,0.438689,15.100265,0.690354,270917.432547,0.917866,32.066525,33.737181,2.937542,67.149696,61.206003,94.363907,13.000000,48.348009,63.920000,44.135313,11.759494,20.497345
54.894284,77.215143,161.011825,164.357353,44.856382,56.113761,59.298739,12.757013,158.126246,1.127207,77.559022,55.490462,162.734043,160.309591,159.451026,159.131422,75.145725,158.438806,0.001858,-1.797126,32.000000,-237.249944,159.161365,0.333090,15.095369,0.690421,270918.077376,0.918119,32.070800,33.734707,2.935998,67.150593,61.206034,94.361554,13.000000,48.306793,63.920000,44.150441,11.759494,20.502276
54.887907,77.216609,161.024599,164.362621,44.733809,56.113436,59.286924,12.758288,158.122134,1.058283,77.561250,55.489661,162.743673,160.299177,159.460495,159.123806,75.146293,158.436814,0.001855,-1.797197,32.000000,-237.248701,159.153957,0.318231,15.093011,0.689963,270916.326723,0.917494,32.074119,33.728683,2.934535,67.151227,61.204444,94.358373,13.000000,48.302552,63.920000,44.175731,11.759494,20.508207
54.878817,77.217320,161.037854,164.367239,44.771797,56.113570,59.313499,12.757356,158.110207,1.058129,77.563619,55.484471,162.751500,160.288701,159.467059,159.117470,75.146145,158.434103,0.001854,-1.797181,32.000000,-237.249575,159.144108,0.318599,15.101103,0.689880,270916.320949,0.917996,32.075687,33.724760,2.933126,67.151142,61.203101,94.356087,13.000000,48.297251,63.920000,44.200005,11.759494,20.513079
54.869784,77.218092,161.062584,164.373175,44.694218,56.113827,59.290260,12.757775,158.099299,1.058356,77.565858,55.474627,162.761859,160.273813,159.474693,159.103258,75.146798,158.427906,0.001888,-1.797208,32.000000,-237.249132,159.132979,0.318490,15.102931,0.690120,270917.203771,0.918294,32.083280,33.723334,2.933699,67.150031,61.202934,94.354479,13.000000,48.332126,63.920000,44.232208,11.759494,20.518901
54.863363,77.218747,161.005542,164.378451,44.722971,56.114024,59.280542,12.756677,158.089810,1.058409,77.567590,55.464042,162.769975,160.263260,159.482835,159.093432,75.146868,158.423100,0.001877,-1.797196,32.000000,-237.250043,159.126045,0.318251,15.104767,0.689938,270920.908618,0.918053,32.092726,33.722311,2.934426,67.147404,61.202085,94.352367,13.000000,48.314217,63.920000,44.256839,11.759494,20.523761
54.855066,77.219541,160.947585,164.385442,44.581089,56.114108,59.266739,12.755463,158.079809,1.058302,77.568996,55.457997,162.779988,160.250686,159.490987,159.079757,75.147360,158.414700,0.001861,-1.797243,32.000000,-237.251136,159.116353,0.318660,15.098125,0.690080,270924.426168,0.918585,32.102179,33.718986,2.935360,67.143290,61.201393,94.350412,13.000000,48.261172,63.920000,44.290281,11.759494,20.529591
54.847723,77.220164,160.952743,164.391745,44.652772,56.114428,59.097081,12.755564,158.072128,1.058249,77.568642,55.448842,162.787866,160.242968,159.497696,159.073642,75.146495,158.407111,0.001859,-1.797243,32.000000,-237.251082,159.104818,0.318089,15.096877,0.689856,270927.651038,0.918858,32.109007,33.716844,2.934664,67.139738,61.199884,94.349184,13.000000,48.264035,63.920000,44.318166,11.759494,20.534449
54.842039,77.220825,160.954939,164.399369,44.650123,56.114669,59.283750,12.756026,158.061296,1.050513,77.568592,55.442023,162.797832,160.235596,159.505670,159.064861,75.145249,158.397481,0.001860,-1.797282,32.000000,-237.250595,159.105583,0.312862,15.089516,0.690034,270930.143371,0.919227,32.117777,33.712728,2.934051,67.135610,61.197133,94.347242,13.000000,48.261569,63.920000,44.353158,11.759494,20.540271
54.834747,77.221095,160.929331,164.405459,44.512524,56.115052,52.642408,12.756844,158.060209,0.580356,77.568354,55.431267,162.805429,160.223947,159.514180,159.059664,75.145203,158.390426,0.001861,-1.797292,32.000000,-237.249666,159.133459,0.159540,15.079438,0.690219,270935.412719,0.922008,32.125459,33.710319,2.934538,67.133079,61.195140,94.346129,13.000000,48.237702,63.920000,44.380450,11.759494,20.545087
54.821967,77.220825,160.955140,164.412988,44.431621,56.115304,59.293138,12.757213,158.038967,0.755759,77.569020,55.418331,162.814908,160.213595,159.524326,159.053474,75.144151,158.382159,0.001840,-1.797317,32.000000,-237.249200,159.065673,0.235450,15.083731,0.690648,270939.868284,0.919215,32.131587,33.707412,2.934882,67.130958,61.192996,94.346354,13.000000,48.251507,63.920000,44.423906,11.759494,20.550793
54.814678,77.220392,160.976459,164.419987,44.411821,56.099013,59.294842,12.757318,158.029736,1.056737,77.568678,55.407138,162.822584,160.205880,159.531692,159.047405,75.141897,158.373657,0.001839,-1.797309,32.000000,-237.248968,159.056326,0.318860,15.079127,0.691111,270943.951859,1.035341,32.138868,33.704415,2.934806,67.128732,61.191107,94.347528,13.000000,48.275492,63.920000,44.457869,11.759494,20.555498
54.802304,77.220186,160.964086,164.428398,44.512046,56.099200,59.309790,12.757234,158.024356,1.062296,77.567329,55.394410,162.831854,160.196154,159.539889,159.040174,75.139021,158.364624,0.001839,-1.797316,32.000000,-237.248947,159.041823,0.318926,15.082711,0.691190,270949.349121,0.919448,32.150890,33.701901,2.935961,67.127302,61.188216,94.349914,13.000000,48.257045,63.920000,44.502173,11.759494,20.561188
54.791491,77.219723,160.934803,164.435546,44.483552,56.091121,59.323652,12.757354,158.016476,1.062197,77.566174,55.386505,162.839108,160.184243,159.546316,159.036500,75.136684,158.353972,0.001879,-1.797324,32.000000,-237.248760,159.028301,0.318767,15.084057,0.691386,270874.842990,0.919288,32.157468,33.700486,2.936740,67.126029,61.186427,94.353553,13.000000,48.247866,63.920000,44.542917,11.759494,20.565901
54.776858,77.218483,160.936048,164.445067,44.370043,56.066986,59.327086,12.757578,158.010329,1.062288,77.563717,55.371548,162.848006,160.177224,159.554452,159.029823,75.134146,158.348111,0.001863,-1.796185,32.000000,-237.248539,159.020273,0.318527,15.085828,0.691335,270882.286667,0.919286,32.169165,33.699465,2.937177,67.123668,61.184538,94.357169,13.000000,48.238677,63.920000,44.595058,11.759494,20.571457
54.766066,77.217072,160.917734,164.454351,44.252432,56.046403,52.484767,12.758170,158.010864,1.062215,77.561089,55.360468,162.856431,160.169999,159.561665,159.027457,75.132291,158.347452,0.001862,-1.793829,32.000000,-237.248015,159.013127,0.318515,15.087260,0.691208,270848.392274,0.919136,32.179106,33.697205,2.937223,67.123045,61.183604,94.359871,13.000000,48.230201,63.920000,44.639597,11.759494,20.576031
54.758729,77.215369,160.865624,164.464161,44.247600,56.025772,59.127295,12.757294,158.005139,1.062241,77.557469,55.350394,162.864065,160.167848,159.566790,159.024050,75.130113,158.343109,0.001860,-1.793884,32.000000,-237.249154,159.005213,0.318439,15.090973,0.691029,270737.454226,0.918953,32.191948,33.697214,2.938030,67.121554,61.182079,94.361869,13.000000,48.185998,63.920000,44.680692,11.759494,20.580550
54.750110,77.213357,160.838756,164.476067,44.174991,56.010004,59.317943,12.758950,157.998158,1.062299,77.552524,55.342241,162.873120,160.165670,159.574780,159.020865,75.127692,158.342048,0.001898,-1.793905,32.000000,-237.247597,159.004340,0.318467,15.082674,0.690773,270642.060920,1.038594,32.200925,33.698784,2.938274,67.118613,61.180673,94.364254,13.000000,48.171979,63.920000,44.732179,11.759494,20.585963
54.739863,77.211346,160.869872,164.487067,44.126658,56.001789,59.103421,12.758220,158.000818,0.826922,77.548359,55.333013,162.882341,160.159400,159.583278,159.017345,75.125017,158.338233,0.001884,-1.793903,32.000000,-237.248422,159.052972,0.231577,15.079028,0.690238,270545.662665,0.921707,32.206285,33.699089,2.937717,67.113872,61.180100,94.367299,13.000000,48.182024,63.920000,44.784901,11.759494,20.591373
54.734819,77.209425,160.888969,164.495606,43.989507,56.001960,52.431374,12.758948,157.999002,0.519977,77.542553,55.329836,162.889652,160.158132,159.591558,159.018533,75.122573,158.342863,0.001871,-1.793288,32.000000,-237.247649,159.058353,0.146602,15.081853,0.690432,270472.875225,0.918640,32.212571,33.701052,2.937688,67.109933,61.179831,94.370910,13.000000,48.170110,63.920000,44.829749,11.759494,20.595861
54.735401,77.206162,160.894641,164.505928,43.910952,56.002049,59.281965,12.759102,157.988824,0.881722,77.535696,55.327643,162.898961,160.159594,159.599327,159.016872,75.119691,158.337834,0.001857,-1.791455,32.000000,-237.247388,159.010715,0.273343,15.084566,0.690751,270437.421836,0.922024,32.220425,33.702083,2.938807,67.106910,61.180556,94.375862,13.000000,48.198153,63.920000,44.875978,11.759494,20.601102
54.741016,77.203597,160.962416,164.513941,43.912864,56.001878,59.082443,12.760560,157.990724,1.056036,77.530422,55.335028,162.906836,160.162565,159.606241,159.017051,75.118225,158.342087,0.001854,-1.791422,32.000000,-237.246000,159.014199,0.319158,15.087455,0.690764,270441.075764,1.039457,32.223361,33.706522,2.939426,67.104479,61.181781,94.379690,13.000000,48.220172,63.920000,44.906379,11.759494,20.605447
54.751200,77.200946,160.930032,164.521173,43.994254,56.001605,59.129787,12.760321,157.991711,1.055893,77.523408,55.345406,162.914531,160.166992,159.616626,159.022292,75.115057,158.341663,0.001858,-1.790234,32.000000,-237.246216,159.014110,0.318579,15.088679,0.690656,270441.784993,0.919321,32.219538,33.707236,2.939499,67.101512,61.183052,94.383340,13.000000,48.225369,63.920000,44.940233,11.759494,20.610742
54.756374,77.198568,160.941644,164.525103,44.059394,56.001543,52.714379,12.759617,157.993904,1.055754,77.517465,55.356397,162.920123,160.168183,159.624230,159.027799,75.112483,158.339853,0.001851,-1.789059,32.000000,-237.246966,159.010445,0.319128,15.081675,0.690712,270439.132831,0.922313,32.211566,33.710538,2.940435,67.100461,61.185266,94.386616,13.000000,48.201419,63.920000,44.969551,11.759494,20.615132
54.768017,77.195443,160.958103,164.527303,44.210585,56.001558,59.193608,12.760222,157.999774,1.055611,77.511211,55.370440,162.925651,160.173787,159.633465,159.031750,75.108864,158.340529,0.001837,-1.786692,32.000000,-237.246295,159.015191,0.319011,15.090199,0.690375,270436.676697,0.921376,32.199108,33.713523,2.939297,67.101142,61.187630,94.389850,13.000000,48.238581,63.920000,44.998781,11.759494,20.620343
54.779739,77.192745,160.882395,164.527991,44.248230,56.001574,52.370417,12.760048,157.999701,1.310009,77.506316,55.385278,162.929774,160.174301,159.642421,159.036918,75.107208,158.341651,0.001836,-1.786645,32.000000,-237.246459,158.962093,0.412822,15.091701,0.690673,270435.613458,1.033395,32.191750,33.715315,2.939231,67.100935,61.190051,94.392997,13.000000,48.193251,63.920000,45.018956,11.759494,20.624666
54.800036,77.189945,160.855878,164.526385,44.101689,56.001574,51.640507,12.761472,158.007166,1.597394,77.502066,55.409836,162.933354,160.177406,159.651703,159.040908,75.104929,158.349105,0.001875,-1.786566,32.000000,-237.244953,158.973323,0.493774,15.099659,0.690186,270434.201238,0.920060,32.177416,33.719225,2.938907,67.099712,61.194031,94.397296,13.000000,48.159987,63.920000,45.032282,11.759494,20.629883
54.812275,77.188407,160.819220,164.523709,44.063428,56.001430,51.545331,12.761368,158.018202,1.597320,77.499173,55.425014,162.935869,160.187215,159.658094,159.045261,75.102796,158.354595,0.001865,-1.786608,32.000000,-237.245126,158.980158,0.493111,15.108592,0.689644,270430.649800,1.039681,32.163436,33.721366,2.936896,67.098138,61.197222,94.401265,13.000000,48.134533,63.920000,45.047509,11.759494,20.634341
54.831208,77.186900,160.790974,164.519637,44.106179,56.001173,59.140666,12.761067,158.036529,1.465758,77.495941,55.442797,162.937871,160.198094,159.666439,159.055354,75.100027,158.362051,0.001855,-1.786638,32.000000,-237.245565,159.032407,0.441477,15.104835,0.688900,270425.368155,1.053941,32.141106,33.726862,2.935324,67.095636,61.200455,94.404446,13.000000,48.115575,63.920000,45.057266,11.759494,20.639747
54.842171,77.186005,160.719795,164.515217,44.158079,56.033761,59.133133,12.759641,158.047878,1.062206,77.494570,55.458140,162.939578,160.207554,159.673931,159.064410,75.098972,158.371515,0.001855,-1.784253,32.000000,-237.246929,159.054892,0.320890,15.112455,0.688180,270422.564114,1.055622,32.127795,33.731363,2.934000,67.094554,61.204469,94.407853,13.000000,48.075040,63.920000,45.068496,11.759494,20.644299
54.864895,77.185062,160.766632,164.509161,44.216085,56.033667,59.287432,12.760392,158.059498,1.050976,77.494476,55.484517,162.939471,160.219854,159.682253,159.075051,75.098070,158.386064,0.001894,-1.784135,32.000000,-237.246354,159.070272,0.320683,15.112099,0.687974,270418.179089,0.919695,32.108077,33.737349,2.932472,67.093272,61.209115,94.412063,13.000000,48.078765,63.920000,45.071235,11.759494,20.649791
54.885793,77.185018,160.726262,164.503160,44.286297,56.045920,51.479743,12.759545,158.073151,1.050994,77.494981,55.509711,162.938227,160.231792,159.686734,159.087296,75.097429,158.397868,0.001881,-1.784162,32.000000,-237.247170,159.082362,0.321116,15.107370,0.687591,270573.042208,0.920144,32.096639,33.742486,2.930588,67.093318,61.212729,94.414877,13.000000,48.051522,63.920000,45.067017,11.759494,20.654423
54.913388,77.186415,160.660398,164.495049,44.354828,56.074099,59.134145,12.758285,158.087089,1.050878,77.496943,55.539184,162.935659,160.246482,159.691965,159.100209,75.096593,158.411670,0.001864,-1.783407,32.000000,-237.248430,159.094896,0.320750,15.111315,0.687485,270566.371478,0.917329,32.073850,33.749665,2.930228,67.094700,61.216649,94.419802,13.000000,48.012621,63.920000,45.055164,11.759494,20.660227
54.933786,77.188237,160.683187,164.486793,44.366591,56.115068,59.106237,12.757311,158.093971,1.088013,77.499735,55.560472,162.932177,160.258729,159.696610,159.107320,75.096163,158.418471,0.001856,-1.786362,32.000000,-237.249465,159.077206,0.340933,15.111178,0.687415,270620.492657,1.056246,32.053719,33.755398,2.928376,67.096178,61.220227,94.425509,13.000000,48.010738,63.920000,45.044345,11.759494,20.665166
54.960681,77.191251,160.789715,164.474763,44.229188,56.148209,52.583061,12.758384,158.101163,1.581558,77.504982,55.590394,162.927013,160.271055,159.701209,159.117474,75.096637,158.430468,0.001855,-1.786349,32.000000,-237.248166,159.055394,0.495538,15.104084,0.686946,270751.105934,0.919484,32.028604,33.762188,2.925705,67.099108,61.223946,94.433029,13.000000,48.051127,63.920000,45.025629,11.759494,20.671208
54.983367,77.194302,160.823229,164.463579,44.237201,56.180734,51.661763,12.758224,158.110200,1.591424,77.509789,55.612819,162.921317,160.278534,159.702619,159.124387,75.096192,158.438044,0.001855,-1.786300,32.000000,-237.248296,159.064404,0.495457,15.111933,0.687272,270944.972335,0.920220,32.010834,33.765552,2.925034,67.101919,61.226351,94.439296,13.000000,48.076293,63.920000,45.005140,11.759494,20.676334
55.006460,77.198276,160.855643,164.449333,44.166449,56.213991,59.148364,12.758754,158.124177,1.591214,77.517157,55.640115,162.914958,160.297363,159.703789,159.133309,75.097421,158.450006,0.001847,-1.786314,32.000000,-237.247722,159.076513,0.495411,15.121470,0.688071,271099.297782,1.034441,31.988026,33.770252,2.925541,67.106482,61.228848,94.446581,13.000000,48.085359,63.920000,44.982007,11.759494,20.682558
55.022593,77.201673,160.838917,164.437668,44.236239,56.214613,59.311408,12.758130,158.134900,1.591331,77.524281,55.659789,162.909591,160.306891,159.702389,159.142034,75.099575,158.458072,0.001842,-1.786308,32.000000,-237.248332,159.087657,0.495448,15.119021,0.687955,271252.656361,1.053030,31.969302,33.773966,2.924943,67.110711,61.230861,94.451579,13.000000,48.077671,63.920000,44.961489,11.759494,20.687748
55.039063,77.206545,160.783283,164.424648,44.315237,56.238842,59.140586,12.756076,158.156473,1.340681,77.533644,55.676552,162.901333,160.319733,159.701025,159.153863,75.101793,158.467889,0.001842,-1.788702,32.000000,-237.250566,159.148410,0.402949,15.118038,0.687756,271408.483093,0.919875,31.951118,33.777895,2.924305,67.116266,61.232775,94.456285,13.000000,48.042534,63.920000,44.938021,11.759494,20.694106
55.049099,77.211285,160.709449,164.414765,44.343374,56.259720,59.164507,12.756009,158.168601,1.054805,77.541597,55.687963,162.894177,160.331013,159.699945,159.165330,75.103684,158.475992,0.001863,-1.788722,32.000000,-237.250523,159.159220,0.322562,15.116661,0.687598,271407.450370,0.917070,31.939039,33.779218,2.923143,67.120859,61.234127,94.460043,13.000000,47.990811,63.920000,44.921392,11.759494,20.699511
55.062193,77.217237,160.697794,164.404572,44.343679,56.284458,51.361515,12.755714,158.181964,1.049523,77.552700,55.701347,162.886629,160.345603,159.695893,159.175816,75.106916,158.488522,0.001872,-1.789289,32.000000,-237.250783,159.174320,0.322922,15.125544,0.687504,271520.978246,0.919825,31.928116,33.781235,2.921258,67.127704,61.236051,94.464462,13.000000,47.971751,63.920000,44.897560,11.759494,20.706054
55.073877,77.222649,160.686860,164.397275,44.273813,56.304874,59.254573,12.756600,158.193947,1.049597,77.562923,55.711578,162.880497,160.360742,159.692691,159.189300,75.110414,158.502472,0.001860,-1.791110,32.000000,-237.249966,159.189459,0.322500,15.130176,0.687394,271620.428722,0.919622,31.923233,33.782839,2.919384,67.134384,61.236953,94.468056,13.000000,47.955750,63.920000,44.877226,11.759494,20.711587
55.086915,77.230150,160.757841,164.389886,44.192149,56.328972,59.097557,12.757516,158.211876,1.049521,77.575995,55.722402,162.874271,160.383403,159.689099,159.210109,75.114748,158.523401,0.001861,-1.793488,32.000000,-237.249205,159.205392,0.322340,15.123962,0.687081,271737.338245,1.059539,31.916632,33.785009,2.918478,67.142692,61.238303,94.473424,13.000000,47.987529,63.920000,44.849973,11.759494,20.718371
55.095345,77.236742,160.840496,164.384588,44.093254,56.348863,59.135019,12.757134,158.229086,0.905571,77.586958,55.728671,162.869231,160.400761,159.685453,159.224971,75.118842,158.536231,0.001884,-1.791211,32.000000,-237.249650,159.261449,0.266682,15.125879,0.686933,271832.965518,0.918534,31.910845,33.787526,2.917660,67.150026,61.239587,94.478960,13.000000,48.021876,63.920000,44.825932,11.759494,20.724105
55.102551,77.245031,160.852788,164.379229,44.111645,56.373350,59.116251,12.756161,158.248293,0.512908,77.599744,55.736936,162.861999,160.420533,159.681087,159.240977,75.122837,158.556182,0.001891,-1.791269,32.000000,-237.250536,159.287804,0.147954,15.124541,0.687628,271946.717103,0.921147,31.905850,33.792216,2.918258,67.159146,61.240290,94.485515,13.000000,48.023109,63.920000,44.803171,11.759494,20.731061
55.115505,77.252179,160.952382,164.375411,44.192753,56.393855,51.982298,12.756016,158.258682,0.508014,77.611038,55.752048,162.856434,160.432449,159.678337,159.251502,75.126828,158.567050,0.001881,-1.791256,32.000000,-237.250754,159.300724,0.148451,15.119804,0.688019,272040.773453,0.920750,31.904363,33.793652,2.919312,67.167413,61.240727,94.491927,13.000000,48.081970,63.920000,44.774100,11.759494,20.736909
55.128752,77.261681,160.970260,164.369836,44.269763,56.418803,59.123093,12.755700,158.263332,0.777073,77.625299,55.773753,162.849099,160.445158,159.674432,159.261056,75.131853,158.579582,0.001865,-1.791195,32.000000,-237.251155,159.262274,0.247499,15.117735,0.688349,272159.017818,0.921330,31.905748,33.798256,2.919153,67.176800,61.241709,94.499028,13.000000,48.110844,63.920000,44.739101,11.759494,20.744067
55.147610,77.270298,161.023598,164.364292,44.262503,56.426988,51.681416,12.756058,158.276590,1.046304,77.636342,55.790530,162.842484,160.459052,159.669773,159.273456,75.136220,158.589718,0.001864,-1.791218,32.000000,-237.250816,159.269748,0.320185,15.124569,0.689053,272255.181634,1.047902,31.900487,33.798951,2.920274,67.184080,61.242003,94.502357,13.000000,48.114702,63.920000,44.701698,11.759494,20.750155
55.167076,77.281194,161.033062,164.356365,44.262359,56.447622,59.158484,12.757444,158.294629,1.051008,77.650493,55.811941,162.834643,160.476374,159.664927,159.288458,75.141757,158.603812,0.001864,-1.790791,32.000000,-237.249430,159.286368,0.320347,15.117271,0.689367,272373.633437,0.921525,31.897300,33.799328,2.919897,67.193209,61.242724,94.506112,13.000000,48.155760,63.920000,44.653462,11.759494,20.757582
55.182295,77.290395,161.023778,164.349584,44.312981,56.459865,59.311073,12.757511,158.307611,1.050998,77.662713,55.824522,162.828776,160.488230,159.663068,159.301885,75.147088,158.610825,0.001865,-1.787856,32.000000,-237.249567,159.300346,0.320026,15.126731,0.689134,272409.754251,1.053997,31.887858,33.799329,2.919865,67.200442,61.244328,94.509478,13.000000,48.143921,63.920000,44.611816,11.759494,20.763822
55.197444,77.301209,161.083674,164.340874,44.318636,56.484572,59.290579,12.757918,158.319808,1.050896,77.677891,55.843418,162.820230,160.500966,159.659905,159.306418,75.151818,158.621141,0.001852,-1.787981,32.000000,-237.249281,159.315640,0.320073,15.121313,0.689510,272506.256373,0.920788,31.880120,33.799866,2.919007,67.207861,61.246164,94.511680,13.000000,48.163005,63.920000,44.562933,11.759494,20.771305
55.215994,77.312375,161.055174,164.332344,44.487020,56.484787,52.500624,12.758254,158.335219,1.013630,77.693813,55.857775,162.811848,160.509174,159.657390,159.321112,75.157655,158.631343,0.001852,-1.785628,32.000000,-237.248699,159.352911,0.300364,15.117709,0.689007,272562.187609,0.918362,31.874754,33.797557,2.918033,67.215335,61.248004,94.512460,13.000000,48.159829,63.920000,44.509578,11.759494,20.778861
55.226060,77.321973,161.079650,164.325590,44.686388,56.497048,51.771688,12.757587,158.348649,0.542321,77.706607,55.870035,162.803697,160.518978,159.653551,159.327444,75.162605,158.632287,0.001873,-1.785595,32.000000,-237.249535,159.391153,0.151183,15.121860,0.689609,272679.909660,0.918830,31.871070,33.797273,2.918318,67.220696,61.249838,94.511867,13.000000,48.171588,63.920000,44.465512,11.759494,20.785226
55.235645,77.333291,161.147972,164.317975,44.914008,56.501179,59.291338,12.757687,158.357496,0.510062,77.722060,55.888344,162.794618,160.530326,159.649259,159.336556,75.168645,158.639336,0.001880,-1.785648,32.000000,-237.249481,159.404190,0.145569,15.124428,0.689435,272677.887561,1.037315,31.864490,33.795832,2.916821,67.227727,61.252232,94.511729,13.000000,48.209624,63.920000,44.416777,11.759494,20.792876
55.249309,77.342776,161.237394,164.312025,45.061972,56.500938,59.272660,12.758504,158.360750,0.561673,77.734752,55.903583,162.786289,160.535296,159.644206,159.345431,75.172045,158.646007,0.001869,-1.785600,32.000000,-237.248770,159.387790,0.170857,15.128525,0.689378,272736.053056,1.051963,31.864460,33.791288,2.916733,67.233328,61.254488,94.511682,13.000000,48.262712,63.920000,44.369648,11.759494,20.799273
