Psuc,Tsuc,Pdis,Tdis,Msuc,Mdis,Speed,Pamb,Poil,Moil,Tsuc2,Psuc2,Tdis2,Pdis2,T04,P04,T05,P05,M03,M04,T07,P07,Poil2,Moil2,Power,eta_is,Q_dot,eta_vol,DT_sup,DT_sub,Pressure Ratio,x_acc,y_acc,Toil,Tbox,Tm4,Tm5,Tm6,Tm7,Tm8,Tm9,Tamb,Twi,Twe,Bypass Position,Water Pump Speed,LG,MG,SG,LL,ML,SL,Speed2,Power2,eta_is_2,VFD_out,Kc_LG,Ti_LG,Td_LG,Kc_MG,Ti_MG,Td_MG,Kc_SG,Ti_SG,Td_SG,Kc_LL,Ti_LL,Td_LL,Kc_ML,Ti_ML,Td_ML,Kc_SL,Ti_SL,Td_SL,Kc_WVB,Ti_WVB,Td_WVB,Kc_WVI,Ti_WVI,Td_WVI,,,,,
psia,F,psia,F,lbm/min,lbm/min,Hz,psia,psia,lbm/min,F,psia,F,psia,F,psia,F,F,lb/min,lb/min,F,psia,psia,lbm/min,kW,,Btu/h,,F,F,,g,g,F,F,F,F,F,F,F,F,F,F,F,,Hz,,,,,,,Hz,kW,,Hz,,min,min,,min,min,,min,min,,min,min,,min,min,,min,min,,min,min,,min,min,Purpose of Test, Test Request Number, Build Number, Steady (1 yes 0 no),Raw Data File
49.782227,48.912938,199.293402,160.851626,228.137256,226.458632,198.907343,14.130977,193.033127,1.543652,47.053633,47.8362,159.383572,200.997818,157.567754,192.871321,101.810419,185.180406,-0.063850519,-1.12886,99.178608,63.504826,192.851545,20.777932,72.164139,0.702974,902829.0763,0.885147,8.87136,17.92585,4.003322,0.078836,0.072613,148.312279,99.904284,72.931295,32,32,32,32,32,72.088098,63.852427,105.023265,100,36.537682,39.949367,66.887975,75.574537,40.443038,43.5,63.888702,198.907343,76.073023,0.666842,198.774787,0.377,0.879,0,0.377,0.879,0,0.091203,0.879,0,-0.153,0.4,0,-0.153,0.35,0,-0.287,0.3,0,0.15,1.2,0,-0.0561,0.7,0,,1,75TonScrew,1,18.06.39-Thu.06.04.2020.csv
49.510633,48.855057,199.01852,161.270751,238.321154,236.958651,207.998129,14.129579,192.037287,1.389434,47.414547,47.653955,159.830633,200.315456,157.959123,191.827091,100.100313,183.401093,-0.063148632,-1.164937,93.939619,62.311767,191.909937,20.714245,75.702789,0.703792,952563.747,0.886802957,9.095343,18.951797,4.019769,0.082038,0.076063,149.032947,100.269445,73.016311,32,32,32,32,32,72.031741,63.883597,104.591671,100,38.557862,40.949367,73.887975,84.968684,40.443038,46.5,70.579593,207.998129,79.81791,0.6675,208.874503,0.377,0.879,0,0.377,0.879,0,0.091203,0.879,0,-0.153,0.4,0,-0.153,0.35,0,-0.287,0.3,0,0.15,1.2,0,-0.0561,0.7,0,,1,75TonScrew,1,18.21.32-Thu.06.04.2020.csv
49.748821,49.117133,199.439328,164.383119,164.632096,163.543993,148.788421,14.228755,197.441512,1.099965,48.765418,48.228949,162.568389,202.069252,161.024447,197.096641,99.686667,193.321085,-0.067921459,0.038175,97.998151,66.443745,197.094235,21.045078,54.231309,0.676748,659236.3354,0.855708,9.11129,23.116891,4.009043,0.065723,0.059373,151.250074,96.523392,71.543462,32,32,32,32,32,70.524218,62.101678,109.377047,98.987342,21.818015,37.696203,46.063291,36.994122,36.21519,24.5,18.586528,148.788421,54.172537,0.677537,149.396697,0.377,0.879,0,0.377,0.879,0,0.091203,0.879,0,-0.153,0.4,0,-0.153,0.35,0,-0.287,0.35,0,0.15,1.2,0,-0.0561,0.7,0,,1,75TonScrew,1,09.23.20-Fri.06.05.2020.csv
49.865728,49.125615,199.156707,163.674181,180.577417,176.268423,158.816889,14.229719,196.530443,0.93804,49.05695,48.181472,161.948088,199.714134,160.527,196.279698,97.839253,192.044253,-0.066096555,0.038357,108.622011,66.152214,196.297393,20.917185,57.592936,0.68468,716544.7354,0.861783,8.997907,24.497049,3.99387,0.06848,0.06137,150.793103,99.160679,71.858273,32,32,32,32,32,71.036694,62.040836,108.776142,98.987342,23.320508,38.696203,49,42.281343,31.1,27,75.431788,158.816889,58.542669,0.673573,160.15686,0.377,0.879,0,0.377,0.879,0,0.091203,0.879,0,-0.153,0.4,0,-0.153,0.35,0,-0.287,0.35,0,0.15,1.2,0,-0.0561,0.7,0,,1,75TonScrew,1,10.09.55-Fri.06.05.2020.csv
46.479671,49.038579,139.119093,136.207705,215.005398,214.36538,199.227882,14.232371,129.800574,1.293961,48.641303,45.27992,134.824534,136.441026,132.653023,129.236867,72.359335,119.115741,-0.065394668,0.038231,87.613379,58.119946,129.703388,15.54095,54.654947,0.70128,976776.6433,0.90285,12.506797,17.694151,2.993154,0.079176,0.072184,126.25118,93.22485,71.799953,32,32,32,32,32,71.172586,63.397511,84.471989,76.435755,52.368352,100,102.043671,100,39.227848,34.886076,38.190214,199.227882,58.534539,0.654895,199.407623,0.377,0.879,0,0.377,0.879,0,0.091203,0.879,0,-0.153,0.4,0,-0.153,0.35,0,-0.287,0.35,0,0.15,1.2,0,-0.0561,0.55,0,,1,75TonScrew,1,11.07.17-Fri.06.05.2020.csv
49.709199,49.200806,160.668536,141.954358,230.298837,229.951921,199.084653,14.234195,151.63104,1.112208,48.177228,48.412586,140.572839,158.451556,138.458208,151.19513,80.885445,141.444757,-0.065254291,0.038445,93.629923,62.479983,151.404292,17.713378,61.187008,0.712632,1007290.812,0.9002,9.233919,20.339575,3.232177,0.079493,0.072423,131.397916,93.294388,72.172754,32,32,32,32,32,71.533463,64.966728,92.264264,100,46.464303,75.21519,79.746835,63.156525,39.227848,36.886076,49.326388,199.084653,64.996406,0.670936,199.744052,0.377,0.879,0,0.377,0.879,0,0.091203,0.829,0,-0.153,0.4,0,-0.153,0.35,0,-0.287,0.35,0,0.15,1.2,0,-0.0561,0.7,0,,1,75TonScrew,1,12.23.25-Fri.06.05.2020.csv
49.838558,49.014032,185.941318,153.951609,229.048282,228.581288,198.98387,14.230754,178.92304,1.661585,47.916256,48.370079,152.494983,185.187918,150.575316,178.694473,90.690398,170.874351,-0.065675423,0.038759,97.722879,63.301098,178.697531,20.250452,68.361909,0.711112,959090.9274,0.892239,8.912603,23.393387,3.730852,0.079375,0.072455,141.338041,95.432266,72.350612,32,32,32,32,32,71.702353,65.847183,100.932412,100,39.129545,60.506329,61.822785,53.771251,40.227848,36.886076,37.59159,198.98387,72.107642,0.674213,199.389898,0.377,0.879,0,0.377,0.879,0,0.091203,0.829,0,-0.153,0.4,0,-0.153,0.35,0,-0.287,0.35,0,0.15,1.2,0,-0.0561,0.7,0,,1,75TonScrew,1,12.54.49-Fri.06.05.2020.csv
49.680739,48.840995,212.825323,167.82029,225.35672,224.258604,198.829328,14.230618,207.334623,1.160708,47.809294,48.014387,166.300869,213.22569,164.534514,207.410023,105.326584,200.692898,-0.063710141,0.038876,104.970412,63.761339,207.178464,22.062192,75.925092,0.693942,879658.5331,0.878748,8.902519,20.17654,4.283823,0.07932,0.072299,152.742595,101.020002,73.013626,32,32,32,32,32,72.183335,66.999966,110.008503,100,35.679694,48.506329,54.822785,47.480471,44.227848,38.886076,35.012156,198.829328,79.685466,0.661217,198.983213,0.377,0.879,0,0.377,0.879,0,0.091203,0.829,0,-0.153,0.4,0,-0.153,0.35,0,-0.287,0.313942,0,0.15,1.2,0,-0.0561,0.7,0,,1,75TonScrew,1,13.34.16-Fri.06.05.2020.csv
49.719342,49.213958,243.828021,182.916832,223.029016,220.253164,198.698983,14.152261,239.541631,2.066675,48.041459,47.65488,181.23959,244.867439,179.452099,239.595708,131.745285,230.477424,-0.063850519,0.031332,105.606876,64.144911,239.199327,22.116036,84.552192,0.668973,754816.3964,0.86374,9.236957,3.971539,4.904164,0.080715,0.074476,166.679644,105.094845,32,32,32,32,32,32,71.530656,68.669776,119.404884,80,34.38521,38.974684,45.822785,48.752141,51.822785,54.43038,69.88736,198.698983,88.251644,0.640987,199.205376,0.377,0.879,0,0.377,0.879,0,0.091203,0.879,0,-0.153,0.4,0,-0.153,0.35,0,-0.287,0.4,0,0.15,1.2,0,-0.0561,0.37,0,,1,75TonScrew,1,10.09.49-Mon.06.08.2020.csv
48.758674,48.036843,204.551573,164.357067,221.29777,221.166772,198.9698295,14.148123,198.941482,1.818389,46.585147,46.205463,162.917866,204.716861,161.067013,198.916234,97.735609,192.630606,-0.06427165,0.030958,97.612449,62.19649,198.733351,19.612386,73.400178,0.698266,898125.7332,0.882202248,9.062512,24.816341,4.195155,0.080373,0.073944,149.62858,101.139182,32,32,32,32,32,32,71.646013,67.491332,108.469203,100,37.462052,50.101266,57.320724,49.066419,40.189873,41.78481,27.241981,193.608889,77.1853,0.664033,198.302623,0.377,0.879,0,0.377,0.879,0,0.091203,0.879,0,-0.153,0.4,0,-0.153,0.35,0,-0.287,0.359152,0,0.15,1.2,0,-0.0561,0.37,0,,1,75TonScrew,1,10.43.29-Mon.06.08.2020.csv
49.661987,48.847409,151.77552,139.74295,171.605244,168.510829,149.014822,14.143446,147.158239,1.040231,48.41571,47.109639,138.421434,150.820908,136.899129,146.979451,77.204778,143.009402,-0.066658064,0.031118,97.154266,64.991359,147.403466,15.255767,43.691565,0.695587,749198.9965,0.881376,8.929028,24.752455,3.056159,0.067754,0.062118,128.425352,94.896774,72.870964,32,32,32,32,32,71.537084,61.812377,95.691434,65.385218,24.769582,50.101266,78.481013,48.725736,31.35443,25.589241,11.752142,149.014822,43.707322,0.695346,149.340456,0.377,0.879,0,0.377,0.879,0,0.091203,0.879,0,-0.153,0.4,0,-0.153,0.35,0,-0.287,0.35,0,0.15,1.2,0,-0.0561,0.37,0,,1,75TonScrew,1,11.28.45-Mon.06.08.2020.csv
49.786575,48.906203,151.771334,138.120768,163.692541,163.400595,144.001319,14.121421,148.083602,0.985203,48.87705,47.739044,136.537212,150.550942,135.012178,147.509947,77.190791,143.863928,-0.070588627,0.031001,80.753484,65.283802,147.950926,17.375025,42.083034,0.698573,726576.8549,0.88215,8.858553,25.164132,3.048401,0.068108,0.059723,126.882312,86.537544,84.248137,32,32,32,32,32,71.140514,60.990047,94.96014,100,25.090501,51.911392,58.987342,50.51286,25.544304,24,44.110211,144.001319,41.497078,0.708444,145.4568,0.377,0.879,0,0.377,0.879,0,0.091203,0.879,0,-0.153,0.4,0,-0.153,0.35,0,-0.287,0.3,0,0.15,1.2,0,-0.0561,0.37,0,,1,75TonScrew,1,14.11.56-Mon.06.08.2020.csv
49.793226,49.97744,199.408966,163.353854,161.46955,238.394812,148.322963,14.294963,192.392505,1.955863,48.015858,48.549566,161.810127,198.909991,159.894851,192.118238,94.627129,184.74127,11.74201687,69.186237,87.481963,99.630963,192.044902,19.903354,70.772156,0.757229,986071.0137,0.84867777,9.923536,24.943019,4.004717,0.06729,0.062099,150.670196,97.258289,72.034222,32,32,32,32,32,71.130849,66.875863,106.502608,43.943648,33.869412,39.21519,46.303797,44.722527,30.544304,25,44.865806,148.322963,70.89076,0.755971,149.417043,0.377,0.879,0,0.377,0.879,0,0.091203,0.879,0,-0.153,0.4,0,-0.153,0.35,0,-0.287,0.3,0,0.15,1.2,0,-0.0561,0.37,0,Speed Curve with Economizer,1,75TonScrew,1,11.42.15-Wed.06.10.2020.csv
49.761758,49.988054,199.375549,164.261904,171.079768,253.262359,158.367282,14.301505,191.304856,2.409111,48.399336,48.627332,162.741516,198.828358,160.672511,191.030063,94.766952,182.521188,11.74398215,72.128462,90.496326,99.496183,191.033773,20.060029,75.261253,0.756833,1046896.989,1.247638,9.966834,23.944209,4.006545,0.068847,0.062276,150.370282,99.351579,72.192987,32,32,32,32,32,71.485948,68.050579,105.374576,50.126582,39.819276,43.468354,46.303797,43.704387,34.544304,26,39.4539,158.367282,76.298109,0.746552,159.324479,0.377,0.879,0,0.377,0.879,0,0.091203,0.879,0,-0.153,0.4,0,-0.153,0.35,0,-0.287,0.3,0,0.15,1.2,0,-0.0561,0.37,0,Speed Curve with Economizer,1,75TonScrew,1,14.33.19-Wed.06.10.2020.csv
49.777662,49.999924,199.403667,164.682934,186.336421,271.250983,168.368785,14.300141,189.555918,1.598676,48.046004,48.532554,163.175496,198.276994,160.901014,189.223217,94.439779,179.059953,11.3388534,77.957163,95.423253,99.628851,189.239296,20.019527,79.867514,0.682450332,771297.9955,0.863128,9.962704,22.920271,4.005904,0.071677,0.065545,150.820527,100.65243,72.532502,32,32,32,32,32,71.621103,68.632546,103.344409,50.126582,45.69649,43.468354,46.303797,58.613264,34.544304,26,77.011368,168.368785,81.992057,0.81886,170.223197,0.377,0.879,0,0.377,0.879,0,0.091203,0.879,0,-0.153,0.4,0,-0.153,0.35,0,-0.287,0.3,0,0.15,1.2,0,-0.0561,0.37,0,Speed Curve with Economizer,1,75TonScrew,1,16.12.52-Wed.06.10.2020.csv
49.73647,49.920661,199.258759,164.369104,192.11514,285.473592,178.428652,14.295761,188.105025,1.106072,47.95564,48.523859,162.79383,197.600633,160.427171,187.728419,92.367467,176.273748,11.33871302,79.58777,95.783494,98.237968,187.808236,19.980493,83.808408,0.662213,802515.1154,0.840332,9.921222,23.883593,4.006413,0.071503,0.065189,150.540246,101.247113,72.65475,32,32,32,32,32,71.597697,66.549628,102.37489,50.126582,43.726858,43.468354,46.303797,78.767522,34.544304,34.9,71.840557,178.428652,86.815659,0.639259,178.670029,0.377,0.879,0,0.377,0.879,0,0.091203,0.879,0,-0.153,0.4,0,-0.153,0.35,0,-0.287,0.3,0,0.15,1.2,0,-0.0561,0.37,0,Speed Curve with Economizer,1,75TonScrew,1,17.16.30-Wed.06.10.2020.csv
49.827657,50.045009,199.42396,162.169697,164.47727,239.128343,148.330069,14.409606,192.319832,4.039559,47.917041,49.367503,160.573114,198.686376,158.588572,191.948875,94.488514,184.534371,11.74271875,69.374656,86.246228,99.63198,191.895177,18.90999,70.653038,0.618248,680892.3551,0.863988,9.954872,25.002458,4.002281,0.066654,0.060777,146.925078,91.822694,71.584505,32,32,32,32,32,71.181521,65.923454,106.481614,62.162468,33.682248,36.708861,46.303797,52.181154,30.544304,27.9,40.369464,148.330069,70.495888,0.619627,149.314054,0.377,0.879,0,0.377,0.879,0,0.091203,0.879,0,-0.153,0.4,0,-0.153,0.35,0,-0.287,0.3,0,0.15,1.2,0,-0.0561,0.37,0,Speed Curve with Economizer,1,75TonScrew,1,10.05.36-Thu.06.11.2020.csv
49.780414,49.999423,199.422759,164.650833,175.280993,253.714623,158.348113,14.409414,191.515274,2.850036,48.511749,49.282039,163.059835,198.582237,161.099054,191.093819,94.734412,182.795407,11.74384177,72.649845,91.209162,99.669618,191.250479,18.840558,75.38805,0.617296,724656.8775,0.863235,9.957885,24.08525,4.006037,0.068491,0.062079,149.510658,98.072983,72.046248,32,32,32,32,32,71.405922,67.489968,105.499727,61.557305,39.516564,37.708861,46.303797,63.008983,32.544304,27.9,52.78605,158.348113,76.400091,0.609122,159.15114,0.377,0.879,0,0.377,0.879,0,0.091203,0.879,0,-0.153,0.4,0,-0.153,0.35,0,-0.287,0.3,0,0.15,1.2,0,-0.0561,0.37,0,Speed Curve with Economizer,1,75TonScrew,1,10.57.32-Thu.06.11.2020.csv
49.569216,50.035654,199.439698,165.402865,177.678489,270.423472,168.383024,14.408882,190.078396,2.147104,47.861176,49.02653,163.874439,198.250458,161.704179,189.699666,94.686279,179.697574,11.38110695,78.226359,96.095791,99.372253,189.804002,18.843278,79.989569,0.582943,734962.3009,0.826892,10.218589,22.925666,4.023742,0.071835,0.065253,150.587465,100.017353,72.295011,32,32,32,32,32,71.762978,68.5584,104.206863,61.557305,44.947461,37.708861,47.2566,79.900303,33.544304,28.858702,77.713601,168.383024,82.032167,0.568427,170.282416,0.377,0.879,0,0.377,0.879,0,0.091203,0.879,0,-0.153,0.4,0,-0.153,0.35,0,-0.287,0.3,0,0.15,1.2,0,-0.0561,0.37,0,Speed Curve with Economizer,1,75TonScrew,1,11.32.42-Thu.06.11.2020.csv
49.797191,50.018891,199.398489,164.332056,198.247229,285.769267,178.452854,14.383495,188.285983,2.737256,48.176483,49.256785,162.73829,197.505144,160.396565,187.798021,94.375848,176.446527,11.3388534,79.582922,96.188896,98.133912,187.978335,18.829883,83.782675,0.626038,820813.5056,0.866101,9.961548,21.950093,4.004222,0.071158,0.064782,150.161738,98.472587,72.728076,32,32,32,32,32,71.828879,69.129099,102.325103,41.265823,50.037467,47.088608,51.898734,54.858953,38.468354,29.367089,59.845066,178.452854,86.677942,0.605126,178.600793,0.377,0.879,0,0.377,0.879,0,0.091203,0.879,0,-0.153,0.4,0,-0.153,0.35,0,-0.287,0.3,0,0.15,1.2,0,-0.0561,0.37,0,Speed Curve with Economizer,1,75TonScrew,1,15.33.30-Thu.06.11.2020.csv
49.73625,50.021232,199.337779,163.952778,212.284884,297.304821,188.477504,14.351558,187.785855,4.46324,48.205117,48.444546,162.349777,197.15033,159.96992,187.160869,92.988429,174.880671,11.33394019,79.118913,95.074635,95.538313,187.422665,19.753421,87.398577,0.643957,884534.7459,0.879303,10.027146,22.713088,4.007925,0.078236,0.070649,150.926708,98.28581,72.189733,32,32,32,32,32,71.414036,67.193169,102.462827,15.306836,50.273841,46.746835,60.010195,64.859682,37.962025,37.721519,64.536161,188.477504,91.083941,0.617904,189.788024,0.377,0.879,0,0.377,0.879,0,0.091203,0.879,0,-0.153,0.4,0,-0.153,0.35,0,-0.287,0.35,0,0.15,1.2,0,-0.0561,0.486133,0,,1,75TonScrew,1,12.12.48-Mon.06.15.2020.csv
49.470531,50.002578,199.187442,164.740215,222.856268,307.847065,198.520235,14.348613,187.006593,3.996332,48.637581,48.386918,163.134331,196.753772,160.717334,186.416185,93.32341,173.085199,11.33548434,78.486909,95.54614,94.578863,186.753214,19.815165,91.167974,0.645201,927467.4686,0.881585,10.284734,21.655625,4.026486,0.080516,0.073325,151.508185,99.4063,72.210475,32,32,32,32,32,71.382046,68.218099,101.195368,15.306836,56.408037,46.746835,65.010195,76.560803,38.962025,39.721519,74.841998,198.520235,95.091242,0.618549,198.442844,0.377,0.879,0,0.377,0.879,0,0.091203,0.879,0,-0.153,0.4,0,-0.153,0.35,0,-0.287,0.35,0,0.15,1.2,0,-0.0561,0.5,0,,1,75TonScrew,1,12.29.54-Mon.06.15.2020.csv
49.811648,50.026071,199.455186,164.371287,235.518431,309.453054,208.562351,14.345867,186.641361,3.067128,48.892644,48.716918,162.719861,196.986479,160.17649,185.958384,93.793382,171.352936,11.33478246,77.932972,94.700348,92.265426,186.472186,19.927122,95.154038,0.669138,977502.1102,0.8801,9.952718,20.48551,4.004285,0.082652,0.076317,150.921761,100.088478,72.190904,32,32,32,32,32,71.340917,69.341787,99.366054,15.306836,64.443504,49.746835,70.010195,83.510748,40.962025,41.721519,82.816116,208.562351,99.482053,0.640046,209.237819,0.377,0.879,0,0.377,0.879,0,0.091203,0.879,0,-0.153,0.4,0,-0.153,0.35,0,-0.287,0.35,0,0.15,1.2,0,-0.0561,0.6,0,,1,75TonScrew,1,12.49.16-Mon.06.15.2020.csv
