Torad 40 Ton Compressor Load Stand
J Singleton
Measured on:
Thursday, November 29, 2018
12:44:32 PM


Test Comments:

Measurements:
Psuc,Tsuc,Pdis,Tdis,Msuc,Mdis,Speed,Pamb,Poil,Moil,Tsuc2,Psuc2,Tdis2,Pdis2,T04,P04,T05,P05,M03,M04,T07,P07,Poil2,Moil2,Power,eta_is,Q_dot,eta_vol,DT_sup,DT_sub,Pressure Ratio,Tamb,Twi,Twe
psia,F,psia,F,lbm/min,lbm/min,rpm,psia,psia,lbm/min,F,psia,F,psia,F,psia,F,F,lb/min,lb/min,F,psia,psia,lbm/min,kW,,Btu/h,,F,F,,F,F,F
54.817823,74.809262,162.295181,163.645670,61.147150,56.143766,59.203477,12.769172,159.372164,1.652085,74.961906,55.386229,162.172603,161.544834,159.171922,160.239377,68.786835,159.745107,0.001966,0.014821,32.000000,-237.238103,160.387094,0.468963,15.281290,0.683507,276169.732446,0.916082,29.742814,40.665378,2.961306,69.632330,97.287378,54.688534
54.823256,74.817245,162.285904,163.639542,61.153595,56.143737,59.195893,12.769741,159.366264,1.418129,74.978544,55.387676,162.167093,161.540582,159.169154,160.235492,68.794110,159.739591,0.001965,0.014807,32.000000,-237.237556,160.396713,0.395818,15.283781,0.683618,276163.495208,0.916038,29.741533,40.656160,2.961296,69.635440,97.287005,54.690216
54.824833,74.823361,162.285278,163.635641,61.185501,56.143651,59.186353,12.768864,159.360967,1.415975,74.990432,55.388823,162.163409,161.535091,159.167371,160.228797,68.798369,159.732379,0.001965,0.014784,32.000000,-237.238400,160.391120,0.396012,15.285044,0.683482,276158.268074,0.915753,29.743312,40.645313,2.960628,69.637405,97.286666,54.691109
54.828798,74.833828,162.294225,163.630030,61.166000,56.143635,59.214601,12.769791,159.346835,1.572347,75.010359,55.392715,162.158268,161.527211,159.165124,160.221877,68.804598,159.724017,0.001986,0.014776,32.000000,-237.237357,160.353181,0.452928,15.287127,0.683281,276154.818022,0.915789,29.746070,40.635673,2.960165,69.641048,97.285757,54.692769
54.833727,74.845624,162.267987,163.624733,61.143465,56.143619,59.197776,12.770816,159.335920,1.677306,75.031637,55.398185,162.153108,161.518526,159.162255,160.212764,68.809755,159.713897,0.001971,0.014764,32.000000,-237.236365,160.343953,0.480421,15.285795,0.683207,276153.592035,0.915921,29.750668,40.628323,2.960069,69.645326,97.285004,54.694446
54.835915,74.858659,162.239744,163.619315,61.224580,56.143601,59.193699,12.771558,159.323755,1.684692,75.054716,55.399087,162.148312,161.507963,159.158212,160.204257,68.814712,159.703494,0.001961,0.014753,32.000000,-237.235616,160.332638,0.480250,15.282963,0.683120,276153.646319,0.915435,29.757323,40.618510,2.960018,69.649304,97.284708,54.696679
54.838725,74.867796,162.254377,163.615752,61.271313,56.143533,59.211608,12.773161,159.316045,1.691846,75.070315,55.401044,162.144848,161.500331,159.155512,160.198270,68.817464,159.696866,0.001960,0.014736,32.000000,-237.234030,160.326734,0.480302,15.281869,0.683033,276155.227323,0.915633,29.764377,40.609014,2.959273,69.651818,97.284443,54.697634
54.839132,74.882310,162.200538,163.610729,61.314054,56.143527,59.183005,12.773620,159.298811,1.737992,75.093858,55.403966,162.139199,161.487233,159.151297,160.186466,68.820503,159.683211,0.001980,0.014744,32.000000,-237.233591,160.299312,0.498930,15.276843,0.683042,276158.853241,0.915686,29.775308,40.599597,2.958640,69.655389,97.283880,54.698468
54.842657,74.897822,162.214814,163.606117,61.234581,56.143407,59.172502,12.773304,159.282887,1.932845,75.120347,55.404887,162.134826,161.472975,159.148759,160.174379,68.823082,159.669285,0.001969,0.014734,32.000000,-237.233920,160.285233,0.552721,15.275143,0.683123,276161.231177,0.915378,29.781744,40.594004,2.958755,69.659532,97.284155,54.700945
54.841952,74.914253,162.199013,163.601819,61.303915,56.143543,59.210625,12.772867,159.270585,1.704283,75.146677,55.406326,162.130001,161.460482,159.145533,160.161100,68.824969,159.655822,0.001962,0.014740,32.000000,-237.234319,160.285064,0.480563,15.274942,0.683158,276168.519147,0.915846,29.795866,40.585110,2.957752,69.663140,97.283610,54.702032
54.842483,74.925570,162.180430,163.599116,61.293707,56.143504,59.190940,12.773207,159.259915,1.698530,75.164743,55.407585,162.127002,161.452538,159.143887,160.152447,68.826139,159.645531,0.001963,0.014733,32.000000,-237.234015,160.276610,0.480684,15.273626,0.683271,276175.536098,0.915979,29.807990,40.576560,2.957822,69.665971,97.283446,54.702979
54.841019,74.943175,162.138290,163.595274,61.371549,56.143517,59.184628,12.771898,159.242266,1.691291,75.192804,55.405063,162.122496,161.436535,159.139697,160.136070,68.826492,159.628480,0.001962,0.014718,32.000000,-237.235284,160.258592,0.480620,15.270026,0.683265,276186.449750,0.915443,29.825098,40.568900,2.957572,69.669312,97.282365,54.703640
54.839761,74.961601,162.071660,163.591678,61.481137,56.143417,59.212133,12.771607,159.223544,1.687498,75.221653,55.404184,162.118288,161.420543,159.136379,160.119412,68.826308,159.610879,0.001968,0.014735,32.000000,-237.235574,160.240750,0.480669,15.267982,0.683261,276192.808798,0.915763,29.835903,40.563316,2.957204,69.673040,97.281632,54.704579
54.839110,74.980677,162.030776,163.588613,61.542098,56.143323,59.201294,12.770886,159.206355,1.680283,75.250574,55.403052,162.113650,161.402571,159.132923,160.102010,68.824891,159.591940,0.001951,0.014730,32.000000,-237.236358,160.222845,0.480628,15.267573,0.683311,276205.806270,0.915929,29.854918,40.555650,2.956515,69.675910,97.281572,54.705510
54.838623,74.993718,161.999017,163.586839,61.539486,56.143318,59.187879,12.770576,159.193558,1.680122,75.270055,55.401488,162.110596,161.390321,159.130740,160.091022,68.823099,159.579600,0.001951,0.014724,32.000000,-237.236697,160.210945,0.480502,15.265451,0.683192,276219.203986,0.915568,29.874551,40.548285,2.955368,69.677869,97.281824,54.706760
54.836323,75.013763,161.976143,163.584351,61.602585,56.143399,59.215987,12.770820,159.177054,1.535908,75.300007,55.400000,162.106934,161.372756,159.127209,160.070530,68.820058,159.562401,0.001951,0.014750,32.000000,-237.236446,160.220973,0.428636,15.261567,0.683094,276234.562262,0.915791,29.894256,40.541578,2.954657,69.680494,97.282630,54.709293
54.835497,75.034561,161.929233,163.582443,61.577142,56.143509,59.192581,12.771598,159.159146,1.415599,75.330906,55.398245,162.103383,161.354171,159.123826,160.052366,68.816416,159.543969,0.001971,0.014766,32.000000,-237.235624,160.203727,0.396155,15.258109,0.683093,276245.878981,0.916038,29.907764,40.538079,2.954104,69.681982,97.283817,54.712096
54.834861,75.055772,161.913157,163.580965,61.544433,56.143449,59.173394,12.771554,159.135773,1.412020,75.362674,55.396198,162.100314,161.330248,159.120152,160.030542,68.812850,159.521662,0.001954,0.014783,32.000000,-237.235571,160.182418,0.396157,15.251682,0.683240,276264.883244,0.915693,29.930021,40.533742,2.953811,69.683128,97.285485,54.715301
54.833405,75.070345,161.919431,163.580154,61.535242,56.143535,59.206942,12.772181,159.120940,1.419484,75.383402,55.395077,162.098722,161.313700,159.117583,160.014256,68.809902,159.505689,0.001953,0.014804,32.000000,-237.234949,160.168372,0.396319,15.252427,0.683261,276284.591021,0.916121,29.951614,40.529475,2.953000,69.683142,97.286515,54.716960
54.831334,75.092619,161.899108,163.578816,61.415643,56.143609,59.187297,12.771973,159.097514,1.416276,75.415509,55.393983,162.096095,161.288585,159.112965,159.990601,68.804669,159.481894,0.001944,0.014797,32.000000,-237.235133,160.146379,0.396264,15.245667,0.683538,276303.711667,0.916478,29.973435,40.523470,2.952741,69.683674,97.288378,54.718797
54.831528,75.115169,161.860787,163.577182,61.337305,56.143701,59.168335,12.773750,159.078105,1.423330,75.447619,55.395273,162.093895,161.267534,159.109040,159.968083,68.799315,159.462087,0.001964,0.014798,32.000000,-237.233328,160.125376,0.396430,15.247784,0.683580,276318.490218,0.916021,29.989408,40.519563,2.952934,69.684660,97.290699,54.721031
54.829520,75.137989,161.836037,163.575464,61.296345,56.131609,59.194329,12.772758,159.055257,1.423315,75.480721,55.392420,162.091918,161.245583,159.106439,159.942656,68.794486,159.437741,0.001951,0.014798,32.000000,-237.234274,160.101888,0.396416,15.248204,0.683873,276341.060724,0.916416,30.013675,40.514585,2.952675,69.685977,97.293837,54.724510
54.827728,75.161007,161.813487,163.573639,61.264557,56.123484,59.204079,12.771933,159.029933,1.423310,75.513276,55.391432,162.090020,161.220717,159.103773,159.916668,68.788770,159.414842,0.001944,0.014787,32.000000,-237.235017,160.079220,0.396431,15.248523,0.683666,276363.721662,0.916761,30.036038,40.511438,2.951966,69.687187,97.296963,54.728307
54.827782,75.176687,161.785430,163.572508,61.331428,56.116243,59.181260,12.771703,159.016736,1.391530,75.535296,55.390758,162.088614,161.205176,159.102829,159.900660,68.785007,159.400536,0.001944,0.014767,32.000000,-237.235273,160.078398,0.381027,15.250759,0.683465,276326.791855,0.916251,30.060789,40.505818,2.951622,69.688277,97.299315,54.730795
54.827197,75.200849,161.714600,163.570855,61.323135,56.116282,59.194811,12.771694,158.999773,1.167986,75.567802,55.391045,162.086865,161.185666,159.101210,159.877962,68.778635,159.378673,0.001942,0.014776,32.000000,-237.235205,160.072462,0.312058,15.248416,0.683332,276309.870968,0.916054,30.085530,40.501702,2.951308,69.689192,97.301865,54.734717
54.831088,75.224762,161.687736,163.569184,61.366350,56.116169,59.185228,12.771494,158.977520,1.161725,75.599109,55.396076,162.085428,161.162742,159.099768,159.855582,68.772478,159.357788,0.001947,0.014752,32.000000,-237.235393,160.051391,0.312325,15.247696,0.683065,276289.781165,0.916325,30.101158,40.499323,2.950793,69.690461,97.303970,54.738459
54.834020,75.247541,161.693363,163.566635,61.358999,56.128646,59.169049,12.770980,158.954751,1.158056,75.626214,55.402116,162.083371,161.141085,159.098605,159.831703,68.765796,159.335532,0.001928,0.014755,32.000000,-237.235903,160.027993,0.312010,15.245431,0.682940,276314.783919,0.916183,30.125883,40.496308,2.949532,69.691381,97.305291,54.742151
54.838642,75.261819,161.695313,163.564351,61.374985,56.136671,59.203992,12.771437,158.942007,1.158037,75.642977,55.406231,162.082154,161.128520,159.098126,159.815732,68.761387,159.322359,0.001927,0.014761,32.000000,-237.235483,160.015016,0.311926,15.243485,0.682861,276337.241143,0.916314,30.146054,40.493498,2.948833,69.692003,97.306332,54.745290
54.842748,75.281774,161.667927,163.560033,61.340867,56.148972,59.181761,12.770603,158.920596,1.161760,75.666125,55.412416,162.080048,161.108389,159.098777,159.793771,68.754470,159.302711,0.001927,0.014744,32.000000,-237.236241,159.993976,0.312135,15.244526,0.683135,276421.529168,0.916768,30.166014,40.490622,2.948778,69.693007,97.307969,54.749909
54.850147,75.299545,161.624130,163.554666,61.348951,56.161334,59.171886,12.771167,158.904579,1.165281,75.685210,55.419476,162.076929,161.091512,159.098360,159.773112,68.747382,159.285044,0.001947,0.014722,32.000000,-237.235647,159.977893,0.311884,15.239099,0.683295,276474.768429,0.916306,30.175848,40.489373,2.948565,69.693857,97.309467,54.754915
54.859477,75.315559,161.615568,163.549047,61.331126,56.173380,59.190612,12.771536,158.889779,1.133216,75.701608,55.428226,162.073293,161.073723,159.097191,159.755010,68.739951,159.267842,0.001928,0.014724,32.000000,-237.235308,159.975456,0.295600,15.240724,0.683277,276556.221745,0.916823,30.191854,40.487850,2.947845,69.694030,97.310690,54.759666
54.863288,75.325140,161.618551,163.545045,61.363617,56.181624,59.181885,12.771784,158.881000,0.983379,75.710616,55.433109,162.070096,161.064626,159.096868,159.742565,68.734618,159.258033,0.001928,0.014711,32.000000,-237.235105,159.966083,0.253232,15.243975,0.683427,276635.893932,0.917084,30.202511,40.487350,2.946649,69.694810,97.311419,54.762495
54.872584,75.338062,161.600683,163.538757,61.394189,56.193919,59.193187,12.772198,158.865659,1.164518,75.722395,55.442272,162.065440,161.049607,159.095914,159.726847,68.726709,159.244769,0.001920,0.014717,32.000000,-237.234724,159.938368,0.311943,15.243173,0.683372,276712.212666,0.916856,30.209553,40.487391,2.945992,69.695799,97.311792,54.767307
54.881742,75.349723,161.555128,163.532201,61.312903,56.202438,59.210525,12.772584,158.854041,1.172755,75.732884,55.450224,162.060927,161.037114,159.094570,159.712905,68.718396,159.231608,0.001942,0.014724,32.000000,-237.234397,159.924657,0.311798,15.236518,0.683312,276764.528108,0.917079,30.215471,40.488511,2.945842,69.696507,97.312079,54.771647
54.889554,75.359962,161.548462,163.525423,61.247829,56.214579,59.239436,12.771847,158.842555,1.169203,75.741330,55.460202,162.056079,161.024454,159.093089,159.697621,68.709909,159.217206,0.001927,0.014752,32.000000,-237.235077,159.910877,0.311890,15.232942,0.683320,276840.635331,0.916964,30.219459,40.490721,2.945017,69.697095,97.312105,54.775937
54.894484,75.366020,161.533118,163.520887,61.241267,56.222752,59.199880,12.771924,158.838968,1.011887,75.745692,55.465409,162.052686,161.017749,159.092276,159.690033,68.704344,159.209415,0.001927,0.014759,32.000000,-237.235062,159.930636,0.255998,15.230933,0.683442,276897.654963,0.916694,30.222318,40.493378,2.943695,69.697761,97.312052,54.778280
54.902368,75.374003,161.533110,163.514096,61.261507,56.234995,59.229222,12.772797,158.827753,0.899625,75.750544,55.472868,162.047831,161.008194,159.091006,159.677105,68.695727,159.199572,0.001921,0.014774,32.000000,-237.234092,159.919008,0.227680,15.226764,0.683639,276971.845784,0.916325,30.225051,40.495677,2.943155,69.698838,97.311538,54.781929
54.910635,75.380281,161.526390,163.507296,61.258978,56.247175,59.203386,12.773431,158.818105,0.892123,75.753378,55.483911,162.042888,160.996699,159.087914,159.664776,68.686820,159.190360,0.001921,0.014791,32.000000,-237.233476,159.908723,0.227825,15.226349,0.683712,277021.339529,0.916995,30.226371,40.497894,2.942611,69.699579,97.310557,54.785227
54.919328,75.385535,161.521347,163.500524,61.370182,56.259560,59.165579,12.773211,158.802761,1.187186,75.754165,55.493741,162.037371,160.988529,159.084466,159.654313,68.677888,159.181468,0.001926,0.014796,32.000000,-237.233670,159.857534,0.331696,15.220942,0.683958,277094.770571,0.916614,30.226778,40.502280,2.942188,69.700260,97.308754,54.788983
54.926058,75.388433,161.506316,163.496035,61.388101,56.267622,59.208323,12.772783,158.800011,1.231128,75.754130,55.501193,162.033428,160.982368,159.081972,159.648446,68.671969,159.174571,0.001925,0.014797,32.000000,-237.234154,159.866985,0.336013,15.221311,0.684005,277166.537228,0.917076,30.225115,40.507229,2.941623,69.700443,97.307220,54.791376
54.933497,75.392006,161.507158,163.488785,61.479647,56.279923,59.206540,12.771163,158.797236,1.015627,75.753052,55.509693,162.027127,160.975702,159.078603,159.642036,68.663271,159.169013,0.001907,0.014805,32.000000,-237.235751,159.876073,0.269717,15.219840,0.684275,277238.854518,0.917717,30.222018,40.512340,2.941066,69.699086,97.304411,54.794685
54.941506,75.394405,161.509200,163.481579,61.483993,56.292067,59.192192,12.770939,158.794478,1.010286,75.750116,55.519764,162.020239,160.969439,159.075399,159.638216,68.654865,159.168649,0.001907,0.014811,32.000000,-237.235939,159.873700,0.269820,15.216100,0.684208,277285.008652,0.917070,30.218452,40.515294,2.940432,69.698053,97.300991,54.797660
54.952156,75.395686,161.517202,163.474896,61.441286,56.304331,59.200227,12.771013,158.795530,1.006467,75.745332,55.531839,162.014179,160.969918,159.072377,159.637365,68.647562,159.168470,0.001928,0.014833,32.000000,-237.235906,159.872763,0.269695,15.215201,0.684332,277355.613298,0.917170,30.214881,40.521604,2.940049,69.697243,97.296979,54.800466
54.959541,75.395937,161.517772,163.470495,61.386249,56.312404,59.213182,12.771026,158.796117,1.006586,75.742179,55.539334,162.010071,160.970388,159.070497,159.636031,68.643800,159.169988,0.001928,0.014831,32.000000,-237.235832,159.872777,0.269854,15.216625,0.684561,277424.021913,0.917449,30.209591,40.529853,2.939657,69.697406,97.294307,54.802829
54.969252,75.395601,161.495487,163.463837,61.500511,56.324723,59.188761,12.770994,158.801832,0.754411,75.735933,55.551805,162.003729,160.971974,159.067023,159.636217,68.638699,159.172051,0.001909,0.014828,32.000000,-237.235849,159.902920,0.187851,15.223402,0.684639,277490.677775,0.917332,30.200646,40.537079,2.939233,69.697995,97.289660,54.805489
54.982074,75.394174,161.520254,163.456965,61.460448,56.336717,59.214559,12.772006,158.800705,0.981859,75.727867,55.566013,161.997381,160.973483,159.063758,159.636721,68.634242,159.172569,0.001903,0.014823,32.000000,-237.234821,159.873778,0.266269,15.223734,0.684580,277532.730354,0.917128,30.193806,40.541494,2.938849,69.700152,97.284578,54.807944
54.994980,75.391898,161.541417,163.449706,61.534254,56.348960,59.195857,12.772201,158.803603,0.995626,75.719120,55.576764,161.990919,160.976891,159.060212,159.635820,68.631197,159.175690,0.001924,0.014818,32.000000,-237.234586,159.874891,0.268463,15.221176,0.684203,277595.872578,0.917529,30.184148,40.547481,2.937924,69.703107,97.279720,54.811066
55.003633,75.389832,161.540516,163.444512,61.550384,56.357248,59.172668,12.771784,158.806995,0.999142,75.712156,55.585195,161.986185,160.979376,159.057391,159.636537,68.629157,159.178611,0.001924,0.014820,32.000000,-237.235036,159.877820,0.268450,15.223394,0.684260,277655.364055,0.917086,30.170414,40.552161,2.937689,69.704952,97.276389,54.812860
55.017260,75.385400,161.576978,163.436389,61.466882,56.369332,59.204279,12.772237,158.813559,0.999241,75.699518,55.599853,161.979254,160.984674,159.053643,159.642443,68.627913,159.185194,0.001929,0.014819,32.000000,-237.234531,159.885710,0.268562,15.221981,0.684430,277713.801953,0.917334,30.155755,40.556547,2.937385,69.706913,97.271123,54.815658
55.031711,75.379651,161.595887,163.428321,61.466533,56.381630,59.182465,12.773985,158.823210,0.999224,75.684917,55.614997,161.970917,160.994135,159.050270,159.650039,68.627052,159.194260,0.001923,0.014826,32.000000,-237.232717,159.895050,0.268565,15.223335,0.684305,277753.237227,0.917665,30.145387,40.559844,2.936906,69.708211,97.265016,54.817821
55.045207,75.372700,161.612868,163.419794,61.465062,56.393842,59.174523,12.775679,158.835723,0.999374,75.669861,55.628790,161.963089,161.008246,159.046785,159.661209,68.626836,159.207848,0.001924,0.014816,32.000000,-237.231080,159.906366,0.268662,15.223813,0.684469,277807.061060,0.917112,30.127881,40.563916,2.936842,69.709768,97.259385,54.818784
55.055621,75.367560,161.624979,163.414122,61.463829,56.401930,59.213201,12.776138,158.845292,0.999351,75.659281,55.638676,161.957757,161.016559,159.044559,159.669434,68.627208,159.213571,0.001925,0.014812,32.000000,-237.230632,159.914739,0.268665,15.226010,0.684435,277860.749221,0.917372,30.108272,40.568673,2.936414,69.710570,97.255664,54.819064
55.067302,75.359111,161.673263,163.405475,61.434359,56.414210,59.196142,12.775022,158.856311,0.995668,75.641974,55.652557,161.949562,161.027091,159.040348,159.681237,68.628130,159.224963,0.001930,0.014807,32.000000,-237.231737,159.927918,0.268730,15.228392,0.684435,277912.155966,0.917431,30.088380,40.574728,2.936003,69.711749,97.250097,54.818844
55.081118,75.349659,161.660023,163.396496,61.430635,56.426377,59.166548,12.774835,158.869933,0.988631,75.623511,55.667780,161.941279,161.041575,159.036946,159.695601,68.629966,159.238944,0.001910,0.014785,32.000000,-237.231820,159.941609,0.268695,15.229950,0.684336,277945.001551,0.916761,30.073255,40.576815,2.935667,69.714081,97.245174,54.818702
55.094787,75.339315,161.664475,163.387454,61.483621,56.438697,59.227324,12.774367,158.881358,1.168743,75.604225,55.681648,161.932396,161.058006,159.033657,159.711451,68.631730,159.255105,0.001911,0.014774,32.000000,-237.232304,159.926216,0.333607,15.230811,0.684399,277995.302557,0.916991,30.053608,40.580789,2.935921,69.716829,97.240382,54.818808
55.105566,75.331943,161.696511,163.381320,61.581537,56.446814,59.179094,12.774668,158.891286,1.247925,75.590528,55.692092,161.926828,161.069878,159.031861,159.722234,68.633749,159.265924,0.001911,0.014776,32.000000,-237.232024,159.937763,0.352635,15.235020,0.684220,278042.909756,0.917373,30.030914,40.584960,2.934944,69.718261,97.237132,54.819019
55.116763,75.320291,161.708260,163.372019,61.586594,56.459115,59.185850,12.771821,158.904696,1.252631,75.569699,55.704133,161.918566,161.083824,159.028367,159.736687,68.637059,159.278008,0.001933,0.014760,32.000000,-237.234829,159.950075,0.352630,15.234897,0.684148,278090.234141,0.916358,30.007471,40.590141,2.934297,69.720620,97.232418,54.819732
55.134238,75.308153,161.705091,163.362790,61.708436,56.483468,59.211740,12.773420,158.923960,1.256287,75.547757,55.720817,161.909629,161.101885,159.023706,159.756912,68.640885,159.295848,0.001917,0.014767,32.000000,-237.233296,159.969386,0.352646,15.238338,0.684023,278119.827398,0.917023,29.989773,40.592769,2.934305,69.723012,97.227557,54.820478
55.148592,75.295343,161.762633,163.353555,61.717060,56.507957,59.179221,12.772860,158.941625,1.256285,75.525906,55.736475,161.901373,161.120240,159.018316,159.773974,68.645235,159.314258,0.001912,0.014773,32.000000,-237.233941,159.986380,0.352634,15.238108,0.684051,278165.117251,0.916886,29.967394,40.594650,2.933922,69.725113,97.222942,54.820368
55.158342,75.286423,161.780154,163.347343,61.657632,56.515972,59.188612,12.772870,158.955670,1.256273,75.511366,55.745674,161.895872,161.133505,159.014669,159.787462,68.648721,159.327378,0.001910,0.014789,32.000000,-237.233946,159.999020,0.352635,15.238392,0.683925,278267.716974,0.916533,29.938520,40.598488,2.932934,69.726684,97.219963,54.820536
55.173255,75.272423,161.801905,163.337986,61.668184,56.540348,59.215897,12.773425,158.975418,1.249088,75.488665,55.760332,161.887851,161.153422,159.009058,159.806377,68.653609,159.350051,0.001933,0.014805,32.000000,-237.233461,160.019683,0.352634,15.239792,0.684250,278370.092380,0.917142,29.911964,40.602046,2.933214,69.729010,97.215411,54.820823
55.186942,75.257743,161.831295,163.328636,61.693927,56.564916,59.187385,12.773945,158.996009,1.241762,75.464970,55.774255,161.879721,161.176708,159.003430,159.828828,68.659058,159.371776,0.001936,0.014839,32.000000,-237.232967,160.042354,0.352629,15.245932,0.684251,278396.657517,0.916928,29.893711,40.604193,2.933013,69.730694,97.211779,54.821547
55.200919,75.242628,161.860835,163.319819,61.708460,56.581264,59.185022,12.774811,159.019269,1.241894,75.441756,55.788310,161.871105,161.200023,158.997742,159.852631,68.664837,159.395590,0.001930,0.014828,32.000000,-237.232139,160.061415,0.352675,15.246731,0.684350,278497.420117,0.916596,29.865435,40.609044,2.932615,69.732612,97.208396,54.822363
55.208456,75.232628,161.882831,163.314502,61.702241,56.587301,59.218900,12.774290,159.029270,1.433948,75.427152,55.795484,161.865964,161.213947,158.994799,159.867799,68.668786,159.410826,0.001930,0.014826,32.000000,-237.232609,160.046400,0.418628,15.246204,0.684274,278598.117648,0.917152,29.837654,40.612925,2.932420,69.734301,97.206769,54.822525
55.223275,75.218275,161.887826,163.306972,61.793393,56.593528,59.163645,12.775335,159.053619,1.509447,75.405872,55.809438,161.858423,161.236504,158.988695,159.893161,68.674988,159.433514,0.001931,0.014820,32.000000,-237.231574,160.071171,0.437207,15.249943,0.684346,278657.504619,0.917163,29.809165,40.617369,2.932213,69.735598,97.203851,54.822843
55.234672,75.204535,161.944116,163.299761,61.835594,56.605658,59.204185,12.775101,159.076177,1.509553,75.386205,55.822167,161.851227,161.259290,158.982274,159.917235,68.682047,159.455321,0.001935,0.014844,32.000000,-237.231839,160.093018,0.437168,15.247771,0.684411,278673.690983,0.916575,29.791954,40.619961,2.932211,69.736863,97.201319,54.822886
55.247142,75.191072,161.988971,163.292639,61.816600,56.617917,59.208204,12.775242,159.099519,1.509690,75.366555,55.834093,161.843818,161.281632,158.975873,159.941439,68.688900,159.478259,0.001914,0.014850,32.000000,-237.231724,160.118588,0.437178,15.246356,0.684115,278682.736184,0.917228,29.763427,40.623499,2.931514,69.737090,97.198175,54.821909
55.254767,75.182362,161.986513,163.288031,61.806347,56.626069,59.151125,12.775407,159.114920,1.502088,75.354460,55.842241,161.839480,161.298203,158.971230,159.957831,68.693843,159.495209,0.001913,0.014851,32.000000,-237.231537,160.133290,0.437190,15.245802,0.684401,278721.818621,0.916557,29.738787,40.625802,2.931929,69.736807,97.196324,54.821530
55.266853,75.169786,162.002361,163.281404,61.842775,56.638215,59.206459,12.775562,159.142280,1.250756,75.337384,55.852791,161.833436,161.322471,158.964846,159.981201,68.702302,159.519322,0.001917,0.014858,32.000000,-237.231345,160.187283,0.355610,15.247472,0.684601,278761.440325,0.916434,29.713399,40.628793,2.932079,69.736132,97.193544,54.820957
55.277410,75.157839,162.025755,163.274800,61.888037,56.650547,59.214271,12.775372,159.165364,1.234698,75.320312,55.864168,161.826441,161.346903,158.958743,160.005896,68.710970,159.542031,0.001937,0.014842,32.000000,-237.231559,160.210821,0.353024,15.249465,0.684597,278788.128420,0.917291,29.697399,40.631126,2.931630,69.734926,97.191137,54.820227
55.289699,75.146321,162.083243,163.268157,61.963878,56.662751,59.159108,12.774858,159.183970,1.423250,75.304650,55.878493,161.819157,161.369076,158.953346,160.029989,68.720162,159.563690,0.001919,0.014848,32.000000,-237.232025,160.315701,0.420142,15.251962,0.684546,278826.304109,0.916381,29.673269,40.633013,2.931275,69.733819,97.189072,54.819334
55.300488,75.139148,162.106337,163.263613,61.970579,56.670850,59.205731,12.774402,159.197035,1.495123,75.295125,55.887611,161.814391,161.385129,158.949296,160.045422,68.725902,159.579601,0.001914,0.014849,32.000000,-237.232518,160.330054,0.437658,15.254724,0.684536,278865.854454,0.916239,29.651229,40.634089,2.931139,69.732453,97.187679,54.819078
55.315441,75.129192,162.161922,163.256419,62.084741,56.682999,59.202746,12.774118,159.219098,1.506946,75.282841,55.902386,161.808278,161.408503,158.944560,160.068608,68.735706,159.600789,0.001915,0.014833,32.000000,-237.232853,160.352585,0.437672,15.251161,0.684609,278904.205088,0.917040,29.627968,40.634190,2.931527,69.730712,97.187065,54.819393
55.329531,75.119694,162.192299,163.248850,62.095980,56.695182,59.167537,12.773578,159.241626,1.514148,75.270152,55.916110,161.801143,161.433303,158.939545,160.093022,68.745423,159.623991,0.001936,0.014826,32.000000,-237.233421,160.377413,0.437672,15.256346,0.684520,278929.663667,0.916236,29.610486,40.635276,2.931373,69.728813,97.186597,54.819570
55.344137,75.110694,162.220452,163.241001,61.960673,56.707281,59.210059,12.774001,159.266865,1.339132,75.259355,55.931752,161.794124,161.457877,158.935909,160.118879,68.756004,159.649855,0.001939,0.014833,32.000000,-237.233014,160.429863,0.375621,15.258653,0.684826,278967.343413,0.916183,29.586246,40.634560,2.931585,69.726951,97.186715,54.820235
55.354171,75.104978,162.222561,163.235499,61.847310,56.715380,59.178185,12.774362,159.285564,1.137537,75.252439,55.938662,161.789443,161.473461,158.933199,160.135683,68.763109,159.664937,0.001934,0.014845,32.000000,-237.232737,160.459970,0.313939,15.263465,0.684659,279006.163495,0.916647,29.563289,40.634795,2.931388,69.725571,97.187046,54.820793
55.367973,75.096587,162.238531,163.227057,61.746000,56.727566,59.177658,12.775792,159.308842,1.114994,75.242184,55.951721,161.782582,161.497946,158.928798,160.160155,68.773987,159.689213,0.001933,0.014839,32.000000,-237.231228,160.483711,0.311263,15.265223,0.684606,279043.561721,0.915897,29.540339,40.635305,2.931123,69.724069,97.188186,54.822199
55.384195,75.088411,162.302228,163.218967,61.688938,56.739576,59.201783,12.776132,159.331869,1.111293,75.232018,55.965586,161.775063,161.523776,158.923712,160.182817,68.784520,159.711385,0.001937,0.014862,32.000000,-237.230895,160.507158,0.311159,15.265887,0.684346,279069.054592,0.916326,29.525044,40.634668,2.930629,69.721658,97.189377,54.823352
55.399310,75.080643,162.327718,163.210693,61.719119,56.751798,59.188015,12.776602,159.353883,1.104280,75.222996,55.978929,161.767531,161.549287,158.918121,160.205517,68.794401,159.733853,0.001940,0.014849,32.000000,-237.230371,160.531996,0.311151,15.272301,0.684278,279107.123258,0.916260,29.503477,40.634200,2.930187,69.719143,97.190264,54.824972
