Torad 40 Ton Compressor Load Stand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J Singleton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Measured on:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wednesday, November 28,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2:49:26 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Test Comments:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Measurements:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Psuc,Tsuc,Pdis,Tdis,Msuc,Mdis,Speed,Pamb,Poil,Moil,Tsuc2,Psuc2,Tdis2,Pdis2,T04,P04,T05,P05,M03,M04,T07,P07,Poil2,Moil2,Power,eta_is,Q_dot,eta_vol,DT_sup,DT_sub,Pressure Ratio,Tamb,Twi,Twe
psia,F,psia,F,lbm/min,lbm/min,rpm,psia,psia,lbm/min,F,psia,F,psia,F,psia,F,F,lb/min,lb/min,F,psia,psia,lbm/min,kW,,Btu/h,,F,F,,F,F,F
52.397181,67.504422,52.42265,68.093871,3.315983,-0.418575,0,12.521114,52.283382,-0.089179,67.084797,52.587008,67.372157,51.235556,67.584501,51.954641,44.877054,52.436133,0.001688,0.012816,32,-237.48083,53.303852,-0.027522,0.02187,-0.001624,NaN,#NAME?,24.804702,-2.14285,1.000512,67.82882,55.215511,52.282851
52.396733,67.504923,52.422303,68.093976,3.31602,-0.418578,0,12.521421,52.28366,-0.089179,67.084804,52.586825,67.372277,51.235793,67.584766,51.955737,44.876518,52.435834,0.001699,0.012819,32,-237.480522,53.302686,-0.027545,0.021848,-0.001574,NaN,#NAME?,24.805853,-2.142751,1.000498,67.826733,55.211029,52.281544
52.39535,67.505663,52.421205,68.094193,3.36019,-0.418683,0,12.520648,52.281506,-0.089186,67.085071,52.584579,67.372616,51.23341,67.585189,51.954899,44.876059,52.434716,0.001709,0.012831,32,-237.481326,53.302919,-0.027493,0.021854,-0.001557,NaN,#NAME?,24.807197,-2.141057,1.000486,67.82402,55.204492,52.280558
52.394016,67.506356,52.420185,68.094419,3.457976,-0.418743,0,12.520118,52.279144,-0.089178,67.085481,52.582202,67.373416,51.234023,67.585473,51.95337,44.875332,52.435095,0.001692,0.01285,32,-237.481851,53.301459,-0.027574,0.021872,-0.001533,NaN,#NAME?,24.808144,-2.140818,1.000488,67.822404,55.19782,52.280837
52.392111,67.507083,52.418603,68.094579,3.52764,-0.418565,0,12.519505,52.278257,-0.090621,67.085788,52.580444,67.374203,51.232978,67.585827,51.952215,44.874414,52.434012,0.001689,0.012865,32,-237.482483,53.299656,-0.027579,0.021853,-0.001551,NaN,#NAME?,24.810261,-2.141471,1.000493,67.820825,55.191091,52.281548
52.392186,67.507611,52.419718,68.094706,3.48257,-0.418588,0,12.520112,52.279472,-0.10534,67.086291,52.580848,67.374902,51.232872,67.586276,51.953387,44.873976,52.435029,0.0017,0.012885,32,-237.481892,53.301867,-0.027562,0.021846,-0.001577,NaN,#NAME?,24.812283,-2.140368,1.000499,67.820166,55.186482,52.282156
52.390625,67.508392,52.417599,68.094835,3.450333,-0.418557,0,12.520022,52.278491,-0.135457,67.086806,52.579098,67.375032,51.230247,67.58666,51.954005,44.872746,52.435043,0.001717,0.012884,32,-237.48201,53.299463,-0.027642,0.021837,-0.001598,NaN,#NAME?,24.814906,-2.140526,1.000506,67.819128,55.179539,52.281542
52.39049,67.509174,52.41672,68.095003,3.347275,-0.418478,0,12.520441,52.278656,-0.156697,67.086111,52.576717,67.375258,51.230793,67.586225,51.953734,44.870489,52.436451,0.001715,0.012911,32,-237.481613,53.299529,-0.027618,0.021844,-0.001672,NaN,#NAME?,24.815359,-2.139077,1.000525,67.81817,55.171769,52.280551
52.387688,67.509914,52.414684,68.095149,3.249159,-0.418536,0,12.51906,52.277648,-0.175001,67.086781,52.574675,67.376286,51.229645,67.586637,51.951334,44.868244,52.437567,0.001712,0.012931,32,-237.483083,53.298043,-0.027498,0.021851,-0.001622,NaN,#NAME?,24.817694,-2.137832,1.000515,67.818773,55.164777,52.280105
52.387839,67.510571,52.414036,68.095317,3.245042,-0.418494,0,12.519555,52.278294,-0.189749,67.087388,52.573392,67.377125,51.229614,67.587227,51.950118,44.866061,52.438203,0.001712,0.012952,32,-237.482517,53.295594,-0.027493,0.021841,-0.001592,NaN,#NAME?,24.81861,-2.134174,1.000501,67.819965,55.158187,52.280642
52.386911,67.511017,52.414562,68.095433,3.245147,-0.418544,0,12.519575,52.277165,-0.215616,67.088194,52.571926,67.378122,51.228766,67.58814,51.952185,44.86497,52.43735,0.001724,0.012952,32,-237.482538,53.295136,-0.02736,0.021817,-0.001649,NaN,#NAME?,24.822142,-2.130819,1.000515,67.821318,55.153974,52.281362
52.385541,67.511707,52.41307,68.095628,3.245065,-0.418468,0,12.519165,52.276774,-0.234498,67.088458,52.570494,67.37876,51.227653,67.588495,51.951692,44.863344,52.438664,0.001721,0.012951,32,-237.483023,53.293424,-0.027372,0.021821,-0.001565,NaN,#NAME?,24.822648,-2.128003,1.0005,67.823474,55.147167,52.283031
52.385454,67.512431,52.413451,68.095785,3.245217,-0.418594,0,12.519618,52.275836,-0.275938,67.088721,52.571767,67.378954,51.227767,67.588722,51.953307,44.86206,52.439593,0.001703,0.012933,32,-237.482621,53.294141,-0.027344,0.021787,-0.001673,NaN,#NAME?,24.824017,-2.127762,1.000528,67.826315,55.140192,52.284583
52.38477,67.513135,52.413053,68.095953,3.245228,-0.418531,0,12.519948,52.275156,-0.342392,67.089799,52.571662,67.379392,51.226057,67.589015,51.953581,44.861054,52.44026,0.001703,0.012953,32,-237.482273,53.293768,-0.02736,0.021727,-0.00167,NaN,#NAME?,24.826072,-2.124829,1.000526,67.829971,55.133401,52.286642
52.384977,67.513584,52.414445,68.096061,3.224906,-0.418497,0,12.520674,52.274061,-0.411079,67.089729,52.572938,67.379734,51.227737,67.588766,51.954868,44.859947,52.44121,0.001715,0.012965,32,-237.481559,53.293479,-0.027392,0.021691,-0.001684,NaN,#NAME?,24.826882,-2.12262,1.000534,67.832479,55.128853,52.287947
52.384305,67.514285,52.413901,68.096198,3.212194,-0.41852,0,12.520661,52.274088,-0.654464,67.090131,52.574116,67.380625,51.227664,67.588804,51.955697,44.85907,52.441805,0.001722,0.012973,32,-237.481601,53.295347,-0.027362,0.021679,-0.001725,NaN,#NAME?,24.828269,-2.120949,1.00054,67.837029,55.122462,52.290247
52.384082,67.515034,52.413896,68.096306,3.172663,-0.418497,0,12.520759,52.273338,-0.671252,67.090713,52.573561,67.381846,51.22741,67.589721,51.955333,44.858778,52.445108,0.001707,0.012963,32,-237.481468,53.297177,-0.027425,0.021637,-0.001784,NaN,#NAME?,24.82851,-2.118897,1.000563,67.842347,55.116198,52.292286
52.38378,67.515749,52.412547,68.096419,3.295892,-0.418507,0,12.520891,52.272789,-0.66584,67.091121,52.573652,67.382712,51.226315,67.590242,51.955862,44.857982,52.444874,0.001704,0.012946,32,-237.481317,53.296664,-0.027422,0.021574,-0.001813,NaN,#NAME?,24.829881,-2.117428,1.000565,67.847494,55.109934,52.294087
52.383573,67.516283,52.412495,68.096529,3.373262,-0.418426,0,12.521175,52.273404,-0.650603,67.091751,52.572876,67.384125,51.225469,67.590748,51.956999,44.858171,52.446534,0.001717,0.012954,32,-237.481049,53.298896,-0.027418,0.021541,-0.001842,NaN,#NAME?,24.830851,-2.113849,1.000569,67.850461,55.106256,52.294702
52.383668,67.517034,52.412817,68.096713,3.405368,-0.418463,0,12.521365,52.272919,-0.648397,67.092669,52.573573,67.385653,51.226191,67.591693,51.955867,44.857839,52.446613,0.001731,0.012954,32,-237.480918,53.297213,-0.027418,0.021519,-0.001748,NaN,#NAME?,24.831869,-2.113287,1.000549,67.853909,55.101052,52.295574
52.384072,67.517724,52.412191,68.096848,3.539143,-0.418387,0,12.521789,52.273173,-0.645864,67.093442,52.575098,67.38683,51.225065,67.593262,51.954557,44.858201,52.445286,0.001724,0.012955,32,-237.480528,53.296415,-0.027375,0.021513,-0.001788,NaN,#NAME?,24.832608,-2.111824,1.000552,67.857316,55.095866,52.296712
52.383735,67.518448,52.412206,68.096939,3.657017,-0.418554,0,12.522036,52.272846,-0.645148,67.093816,52.575407,67.38718,51.225599,67.593387,51.953662,44.857053,52.446912,0.001723,0.012935,32,-237.480198,53.29367,-0.027462,0.021495,-0.0018,NaN,#NAME?,24.833265,-2.111412,1.000556,67.85936,55.089283,52.297356
52.383684,67.518954,52.412625,68.097005,3.754716,-0.418449,0,12.521869,52.2723,-0.645037,67.093839,52.575358,67.387508,51.225315,67.593632,51.9537,44.856465,52.447173,0.001722,0.012937,32,-237.480368,53.292397,-0.027498,0.021478,-0.001719,NaN,#NAME?,24.833553,-2.113096,1.000537,67.860624,55.08476,52.297991
52.382735,67.519705,52.411502,68.097151,3.856011,-0.418405,0,12.521221,52.270369,-0.645033,67.09406,52.573919,67.387671,51.225123,67.594061,51.953484,44.85512,52.446642,0.001734,0.012929,32,-237.481049,53.29071,-0.027335,0.021414,-0.001747,NaN,#NAME?,24.834611,-2.11033,1.000544,67.861351,55.078227,52.299397
52.382042,67.520396,52.410521,68.097242,3.86405,-0.418457,0,12.521312,52.268342,-0.645044,67.09509,52.57287,67.389159,51.22567,67.5947,51.952005,44.854004,52.446456,0.001728,0.012936,32,-237.480902,53.292308,-0.027335,0.021339,-0.001778,NaN,#NAME?,24.835169,-2.109482,1.000552,67.862318,55.07189,52.301433
52.382486,67.521114,52.409636,68.097317,3.851783,-0.418452,0,12.521302,52.267286,-0.639999,67.095678,52.573568,67.390115,51.225281,67.595482,51.952949,44.852414,52.44806,0.001711,0.012917,32,-237.480961,53.29252,-0.027311,0.021257,-0.001766,NaN,#NAME?,24.836864,-2.108665,1.000549,67.863379,55.066108,52.302536
52.381904,67.521593,52.409543,68.097344,3.851665,-0.418431,0,12.521128,52.265628,-0.631599,67.095702,52.574256,67.390749,51.225706,67.595583,51.953055,44.851507,52.445723,0.001711,0.012921,32,-237.48108,53.292903,-0.027193,0.021214,-0.001774,NaN,#NAME?,24.838245,-2.107734,1.000544,67.863916,55.062542,52.302199
52.382286,67.522325,52.40995,68.097446,3.847484,-0.418423,0,12.521941,52.264214,-0.607228,67.096515,52.575232,67.392224,51.226228,67.596613,51.951174,44.850692,52.445734,0.001723,0.012938,32,-237.48039,53.295994,-0.027222,0.02115,-0.001682,NaN,#NAME?,24.838521,-2.104547,1.000518,67.865269,55.057193,52.301418
52.382934,67.523062,52.409368,68.097592,3.851382,-0.418379,0,12.522415,52.263638,-0.577134,67.096967,52.576073,67.392848,51.2264,67.596975,51.9506,44.849702,52.445737,0.001729,0.012952,32,-237.479883,53.297031,-0.027148,0.021065,-0.001717,NaN,#NAME?,24.839579,-2.105966,1.000528,67.866676,55.053085,52.300081
52.383976,67.523711,52.410151,68.09773,3.936502,-0.418313,0,12.524079,52.264696,-0.553961,67.097013,52.576555,67.392946,51.229397,67.59642,51.95207,44.848697,52.448049,0.001715,0.012958,32,-237.478185,53.299943,-0.027142,0.021006,-0.001745,NaN,#NAME?,24.839931,-2.105141,1.000528,67.867914,55.049612,52.298475
52.384475,67.524184,52.409993,68.097799,4.009817,-0.418368,0,12.524068,52.264347,-0.528747,67.097011,52.575942,67.393057,51.22957,67.596281,51.951791,44.847797,52.448787,0.001715,0.012977,32,-237.478216,53.298997,-0.027175,0.020973,-0.001675,NaN,#NAME?,24.840022,-2.104148,1.000505,67.868339,55.047891,52.297548
52.384393,67.524927,52.411021,68.097862,4.038555,-0.418295,0,12.524549,52.263533,-0.502403,67.096975,52.576807,67.393339,51.230353,67.596842,51.952296,44.846007,52.449013,0.001728,0.012988,32,-237.477705,53.300186,-0.027136,0.020906,-0.001659,NaN,#NAME?,24.839635,-2.100843,1.0005,67.869342,55.046314,52.295926
52.383158,67.525651,52.409586,68.097956,3.90821,-0.418234,0,12.523688,52.260432,-0.469022,67.0975,52.576025,67.394631,51.228947,67.59741,51.949263,44.844544,52.446879,0.00174,0.012995,32,-237.478597,53.298279,-0.027202,0.020897,-0.001628,NaN,#NAME?,24.839611,-2.099209,1.000487,67.87119,55.045992,52.295736
52.382009,67.526385,52.407712,68.098044,3.774035,-0.418229,0,12.522939,52.258791,-0.45447,67.098082,52.5759,67.39548,51.22838,67.598292,51.946113,44.842626,52.445485,0.001732,0.012989,32,-237.479236,53.296932,-0.027171,0.020866,-0.001683,NaN,#NAME?,24.840435,-2.097192,1.000508,67.872735,55.046564,52.296585
52.381458,67.52687,52.409371,68.098099,3.723334,-0.418229,0,12.523139,52.257221,-0.496907,67.098305,52.577327,67.395832,51.228857,67.598411,51.947026,44.840933,52.445441,0.001732,0.012979,32,-237.479031,53.298525,-0.027202,0.020838,-0.001686,NaN,#NAME?,24.84239,-2.097852,1.000505,67.874215,55.047253,52.296811
52.380919,67.527599,52.408843,68.09814,3.696144,-0.418182,0,12.522535,52.256805,-0.468197,67.099248,52.577111,67.39684,51.227873,67.599427,51.945073,44.839005,52.444443,0.00173,0.012965,32,-237.47966,53.297923,-0.027255,0.020767,-0.00162,NaN,#NAME?,24.844267,-2.097323,1.000491,67.876227,55.048464,52.298351
52.379629,67.528311,52.407368,68.098198,3.589024,-0.418085,0,12.522243,52.257006,-0.333267,67.10015,52.579269,67.397711,51.227751,67.600232,51.943843,44.836905,52.446274,0.001746,0.012978,32,-237.479974,53.294138,-0.027232,0.020695,-0.001766,NaN,#NAME?,24.845301,-2.095673,1.000533,67.878289,55.050273,52.299724
52.379495,67.529029,52.406822,68.098283,3.580843,-0.417928,0,12.521959,52.256614,-0.333252,67.101387,52.579478,67.398638,51.228346,67.601114,51.942132,44.835597,52.445199,0.001737,0.012964,32,-237.480203,53.293441,-0.027325,0.02064,-0.001758,NaN,#NAME?,24.846568,-2.094738,1.000533,67.880179,55.052105,52.300074
52.379872,67.529516,52.408099,68.098327,3.58505,-0.417846,0,12.522502,52.25688,-0.333249,67.101687,52.579852,67.399301,51.229142,67.601331,51.942338,44.834419,52.446074,0.001737,0.012961,32,-237.479637,53.290947,-0.027324,0.020587,-0.001764,NaN,#NAME?,24.848564,-2.090817,1.00053,67.881301,55.053336,52.29949
52.379674,67.530248,52.40635,68.09833,3.578559,-0.417841,0,12.523112,52.257732,-0.333247,67.102487,52.58165,67.400403,51.228186,67.602142,51.943262,44.832736,52.446683,0.001722,0.012953,32,-237.479119,53.291667,-0.027199,0.02051,-0.001763,NaN,#NAME?,24.849417,-2.090578,1.000522,67.883051,55.055178,52.297813
52.380692,67.530941,52.406225,68.098358,3.623065,-0.417875,0,12.523605,52.256752,-0.333253,67.103278,52.583517,67.401083,51.227192,67.603171,51.942601,44.83195,52.449034,0.001734,0.012963,32,-237.478672,53.293284,-0.027239,0.020434,-0.001821,NaN,#NAME?,24.849528,-2.08853,1.000539,67.884302,55.056831,52.295532
52.380112,67.531618,52.40535,68.098341,3.676407,-0.417872,0,12.523475,52.254512,-0.333242,67.103644,52.583827,67.401555,51.226557,67.603727,51.942168,44.831144,52.448169,0.001736,0.012947,32,-237.478876,53.291338,-0.027106,0.020375,-0.001698,NaN,#NAME?,24.850456,-2.086239,1.000509,67.884623,55.058051,52.292393
52.380428,67.532053,52.405459,68.098347,3.692422,-0.417775,0,12.523438,52.253205,-0.333249,67.104068,52.584483,67.402179,51.226505,67.604076,51.942431,44.830539,52.447099,0.001735,0.012947,32,-237.478916,53.292218,-0.027105,0.020345,-0.001667,NaN,#NAME?,24.850136,-2.083115,1.000487,67.884916,55.05901,52.290458
52.380321,67.532719,52.405298,68.098355,3.826759,-0.417844,0,12.523585,52.252841,-0.337438,67.10531,52.585381,67.403251,51.224411,67.605178,51.942731,44.830473,52.445876,0.001721,0.012933,32,-237.478767,53.291792,-0.027115,0.020283,-0.001639,NaN,#NAME?,24.85139,-2.083169,1.000482,67.885213,55.061603,52.288149
52.381228,67.533396,52.405366,68.098418,3.967382,-0.417728,0,12.524368,52.252991,-0.339894,67.106105,52.587392,67.403953,51.225122,67.606267,51.945025,44.830833,52.445396,0.001734,0.012944,32,-237.47785,53.291534,-0.027113,0.02023,-0.001622,NaN,#NAME?,24.85151,-2.08363,1.000478,67.885071,55.064209,52.28555
52.381759,67.53413,52.405894,68.098418,3.981755,-0.417594,0,12.524706,52.251421,-0.340824,67.106199,52.588773,67.404143,51.225268,67.606299,51.945248,44.830408,52.445677,0.001746,0.01293,32,-237.477551,53.29331,-0.027164,0.020193,-0.001607,NaN,#NAME?,24.852282,-2.084779,1.000477,67.883825,55.066136,52.281106
52.381405,67.534645,52.406648,68.098446,3.981716,-0.417495,0,12.524838,52.251374,-0.340826,67.106396,52.589879,67.404372,51.225678,67.606211,51.945314,44.830304,52.446906,0.001746,0.012923,32,-237.477416,53.293821,-0.027188,0.020151,-0.001584,NaN,#NAME?,24.852057,-2.085618,1.000461,67.88259,55.067347,52.278309
52.381257,67.535382,52.406734,68.098429,3.981716,-0.417455,0,12.524568,52.250012,-0.340802,67.106815,52.59014,67.404954,51.225669,67.606611,51.945495,44.830078,52.445958,0.001735,0.012907,32,-237.477611,53.29386,-0.027182,0.020087,-0.001576,NaN,#NAME?,24.852262,-2.084914,1.000461,67.880183,55.069105,52.274102
52.381062,67.536084,52.406294,68.09846,3.981645,-0.417379,0,12.524476,52.249816,-0.345716,67.107793,52.587533,67.406246,51.22541,67.607241,51.945694,44.829722,52.447458,0.001733,0.012917,32,-237.47764,53.295348,-0.027292,0.020043,-0.00167,NaN,#NAME?,24.85313,-2.083588,1.000482,67.877487,55.071682,52.269433
52.381046,67.536747,52.405621,68.098495,3.981585,-0.417516,0,12.524649,52.249159,-0.347963,67.10812,52.586702,67.407344,51.225819,67.607753,51.946007,44.829111,52.44823,0.001749,0.012909,32,-237.477415,53.295149,-0.027225,0.020026,-0.001665,NaN,#NAME?,24.854015,-2.084303,1.000486,67.874479,55.074039,52.264843
52.380746,67.537231,52.404807,68.098484,3.981627,-0.417461,0,12.524082,52.249195,-0.347107,67.108756,52.586562,67.407742,51.22456,67.608,51.945655,44.828331,52.447768,0.001749,0.012899,32,-237.478083,53.295294,-0.027249,0.020038,-0.001671,NaN,#NAME?,24.854911,-2.082455,1.000482,67.872024,55.075593,52.261745
52.381113,67.537949,52.405653,68.098534,4.010378,-0.417416,0,12.524822,52.249363,-0.337133,67.109351,52.585585,67.408644,51.227124,67.609307,51.947083,44.827929,52.447267,0.00174,0.012895,32,-237.477314,53.2977,-0.027243,0.020042,-0.001622,NaN,#NAME?,24.855588,-2.081075,1.000469,67.868928,55.078147,52.256474
52.379794,67.538579,52.404678,68.098567,4.079738,-0.417348,0,12.523582,52.248213,-0.313309,67.110209,52.584931,67.409266,51.226687,67.609749,51.94545,44.826943,52.446393,0.001724,0.012901,32,-237.478588,53.297255,-0.027221,0.02002,-0.001567,NaN,#NAME?,24.856371,-2.080756,1.000459,67.865434,55.080168,52.250922
52.37949,67.5393,52.403954,68.098611,4.096162,-0.417356,0,12.523188,52.248026,-0.299259,67.11119,52.583662,67.409663,51.227689,67.610225,51.945794,44.826521,52.444381,0.00174,0.012895,32,-237.479023,53.297742,-0.02731,0.020014,-0.00162,NaN,#NAME?,24.856724,-2.080852,1.000468,67.86292,55.081229,52.245284
52.378758,67.539737,52.404086,68.098644,4.104211,-0.417322,0,12.522839,52.246971,-0.300884,67.111816,52.584127,67.410344,51.227686,67.610565,51.944437,44.826215,52.442228,0.001741,0.012927,32,-237.47941,53.297445,-0.027251,0.020008,-0.00166,NaN,#NAME?,24.858668,-2.080736,1.000475,67.861783,55.08173,52.241912
52.379527,67.5404,52.404451,68.098639,4.100122,-0.417285,0,12.523319,52.246735,-0.277381,67.112624,52.585249,67.411168,51.229846,67.611069,51.944786,44.826003,52.441871,0.001738,0.012919,32,-237.478949,53.297088,-0.02732,0.020009,-0.001594,NaN,#NAME?,24.859691,-2.082316,1.000467,67.861358,55.082297,52.237563
52.379391,67.541118,52.403637,68.098641,4.104261,-0.417343,0,12.523509,52.246623,-0.2058,67.113309,52.585203,67.412017,51.231145,67.611352,51.943643,44.825027,52.440686,0.001726,0.0129,32,-237.478781,53.297404,-0.027328,0.020004,-0.001689,NaN,#NAME?,24.860857,-2.084152,1.000484,67.862383,55.083007,52.232404
52.379403,67.541814,52.404151,68.098677,4.112509,-0.417222,0,12.523553,52.246087,-0.061658,67.114023,52.585715,67.413369,51.23135,67.611763,51.943844,44.825157,52.440856,0.001742,0.012905,32,-237.478727,53.294823,-0.027206,0.01998,-0.001632,NaN,#NAME?,24.860755,-2.084296,1.000476,67.8641,55.084037,52.22768
52.37918,67.542282,52.403315,68.098721,4.112512,-0.417209,0,12.522928,52.243569,-0.008452,67.114159,52.584329,67.413333,51.230124,67.611503,51.942219,44.824511,52.440094,0.001743,0.012907,32,-237.479323,53.293471,-0.027193,0.01996,-0.001611,NaN,#NAME?,24.861609,-2.084497,1.000463,67.865005,55.084421,52.225122
52.378099,67.542931,52.401866,68.098732,4.112297,-0.417177,0,12.522611,52.243049,-0.008446,67.11438,52.584415,67.413455,51.23001,67.611874,51.941043,44.824586,52.43962,0.001754,0.012923,32,-237.479589,53.292307,-0.027185,0.019943,-0.001638,NaN,#NAME?,24.862292,-2.084458,1.000472,67.866997,55.08507,52.221653
52.378552,67.54363,52.401595,68.098743,4.11221,-0.417183,0,12.522909,52.24271,-0.008423,67.114235,52.585357,67.413725,51.229648,67.612236,51.941109,44.824812,52.439912,0.001743,0.01293,32,-237.479281,53.29126,-0.027157,0.019951,-0.001587,NaN,#NAME?,24.862983,-2.084572,1.000461,67.869206,55.085671,52.218599
52.37878,67.54431,52.401212,68.098724,4.120425,-0.417243,0,12.523582,52.244221,-0.011932,67.114442,52.585464,67.414348,51.229912,67.61273,51.942216,44.825364,52.440363,0.001743,0.012947,32,-237.478606,53.290166,-0.027252,0.019939,-0.001553,NaN,#NAME?,24.864709,-2.085119,1.000454,67.871612,55.086924,52.216813
52.379448,67.545006,52.400736,68.098782,4.132747,-0.417274,0,12.52388,52.242874,-0.021964,67.115358,52.584778,67.415001,51.22992,67.613371,51.942209,44.825358,52.441941,0.00176,0.012937,32,-237.478403,53.289392,-0.027227,0.019933,-0.001537,NaN,#NAME?,24.864956,-2.085055,1.00044,67.874444,55.08891,52.215759
52.378651,67.545463,52.400526,68.098798,4.136726,-0.417324,0,12.523301,52.242338,-0.037983,67.115614,52.58458,67.414769,51.228806,67.61338,51.942173,44.825204,52.44142,0.00176,0.012942,32,-237.478958,53.287672,-0.027269,0.019926,-0.001464,NaN,#NAME?,24.865408,-2.085157,1.000428,67.876103,55.089839,52.215496
52.378819,67.546084,52.400952,68.098763,4.140893,-0.417285,0,12.524345,52.242861,-0.06816,67.116733,52.584608,67.415983,51.23086,67.61375,51.942684,44.825313,52.442359,0.001748,0.012932,32,-237.477935,53.285262,-0.027313,0.01993,-0.001393,NaN,#NAME?,24.865438,-2.083581,1.000406,67.878202,55.091486,52.215771
52.378048,67.546805,52.401423,68.098699,4.14889,-0.417109,0,12.523333,52.240273,-0.102843,67.117644,52.582823,67.417005,51.229254,67.614535,51.940783,44.825404,52.439368,0.001735,0.012921,32,-237.478902,53.283986,-0.0273,0.019948,-0.001463,NaN,#NAME?,24.866689,-2.083945,1.000418,67.879629,55.091899,52.216079
52.377196,67.547507,52.402412,68.098666,4.160952,-0.417075,0,12.523448,52.239661,-0.151982,67.11829,52.582872,67.417462,51.229115,67.614493,51.940796,44.825316,52.440006,0.001752,0.012913,32,-237.47876,53.286594,-0.027344,0.019945,-0.001445,NaN,#NAME?,24.867143,-2.08312,1.000423,67.880553,55.090396,52.216426
52.377289,67.547947,52.401691,68.098672,4.169078,-0.417156,0,12.523416,52.239937,-0.187415,67.118701,52.583234,67.418099,51.227986,67.614476,51.940079,44.826002,52.440788,0.001753,0.012911,32,-237.478767,53.285613,-0.027322,0.019964,-0.001537,NaN,#NAME?,24.868633,-2.086187,1.000446,67.88081,55.089038,52.217
52.377776,67.548577,52.401639,68.098661,4.294513,-0.417083,0,12.523663,52.240088,-0.252762,67.119716,52.584014,67.418412,51.228396,67.61471,51.940536,44.827051,52.4407,0.001747,0.01289,32,-237.478474,53.287805,-0.0274,0.019954,-0.001664,NaN,#NAME?,24.870184,-2.085463,1.000481,67.88076,55.086294,52.21756
52.378364,67.549254,52.403572,68.09863,4.441138,-0.417046,0,12.524585,52.240257,-0.332506,67.119906,52.585588,67.418694,51.229494,67.614672,51.941984,44.827505,52.44194,0.001736,0.012894,32,-237.477581,53.28884,-0.027407,0.019958,-0.001629,NaN,#NAME?,24.870531,-2.085371,1.000466,67.880124,55.082675,52.217037
52.378899,67.549914,52.402623,68.098606,4.540733,-0.417088,0,12.524452,52.240471,-0.407606,67.121004,52.585621,67.419539,51.229339,67.615488,51.940991,44.828247,52.4446,0.001753,0.012897,32,-237.477704,53.288565,-0.027391,0.019977,-0.001588,NaN,#NAME?,24.870675,-2.086509,1.000456,67.879048,55.078523,52.216398
52.37837,67.550338,52.402329,68.098561,4.55915,-0.417135,0,12.524178,52.239631,-0.45824,67.121238,52.586122,67.420395,51.228951,67.616061,51.940949,44.828823,52.444117,0.001753,0.012884,32,-237.477925,53.289193,-0.027452,0.020019,-0.001675,NaN,#NAME?,24.870766,-2.085728,1.000481,67.87849,55.075647,52.215304
52.379542,67.550962,52.404751,68.09849,4.699986,-0.417151,0,12.525299,52.239542,-0.578867,67.122415,52.585698,67.421605,51.22903,67.61683,51.942054,44.83075,52.444672,0.001761,0.012882,32,-237.476735,53.296263,-0.027427,0.020068,-0.001572,NaN,#NAME?,24.870894,-2.083824,1.000453,67.878928,55.071128,52.21464
52.37953,67.551598,52.405172,68.09844,4.750472,-0.417096,0,12.525123,52.238712,-0.493918,67.122401,52.585646,67.422423,51.226742,67.617182,51.941826,44.83183,52.44441,0.001747,0.012883,32,-237.476908,53.298994,-0.027302,0.020115,-0.001595,NaN,#NAME?,24.871845,-2.08488,1.000457,67.87892,55.066288,52.21379
52.379078,67.55225,52.405269,68.098267,4.754551,-0.41708,0,12.524982,52.237348,-0.330765,67.123737,52.586315,67.423329,51.228788,67.61813,51.941535,44.833183,52.443888,0.001746,0.012896,32,-237.47711,53.299704,-0.027307,0.020187,-0.001637,NaN,#NAME?,24.871303,-2.086255,1.000481,67.880078,55.061849,52.213802
52.379623,67.552674,52.405694,68.098198,4.756851,-0.41692,0,12.525255,52.237101,-0.243973,67.124031,52.586559,67.423352,51.229371,67.618203,51.942085,44.833726,52.443553,0.001746,0.012873,32,-237.476868,53.298058,-0.027284,0.02022,-0.001701,NaN,#NAME?,24.871949,-2.087596,1.00049,67.880467,55.058695,52.214136
52.380091,67.553298,52.40659,68.098187,4.760877,-0.416802,0,12.525885,52.237728,-0.243979,67.124231,52.586718,67.423885,51.229674,67.61802,51.942371,44.834434,52.442327,0.001765,0.012852,32,-237.476166,53.297441,-0.027308,0.020266,-0.001731,NaN,#NAME?,24.873052,-2.089469,1.0005,67.881364,55.054269,52.216057
52.378727,67.553958,52.40555,68.09811,4.760793,-0.416742,0,12.524919,52.238307,-0.243978,67.125159,52.587024,67.424247,51.228493,67.618086,51.94192,44.834897,52.440865,0.00175,0.012845,32,-237.477182,53.296748,-0.027285,0.020307,-0.001689,NaN,#NAME?,24.872932,-2.090345,1.000498,67.883106,55.049798,52.219518
